Program ID,Program Name,Product ID,Name,Active Date,Expire Date,Coupon Code,Coupon Restrictions,Payout,Allows Deeplinking,Link Code,Created
320,Bare Necessities,1080012,"Buy 2 Bras, Get 1 Free!",2/4/2015,2/13/2015,,,The payout is 6% of sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1080012&fot=9999&foc=0,7/31/2014 1:01
320,Bare Necessities,1080012,"Buy 2 Bras, Get 1 Free!",2/4/2015,2/13/2015,,,The payout is 6% of sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1080012&fot=9999&foc=0,7/31/2014 1:01
320,Bare Necessities,1080012,"Buy 2 Bras, Get 1 Free!",2/4/2015,2/13/2015,,,The payout is 6% of sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1080012&fot=9999&foc=0,7/31/2014 1:01
320,Bare Necessities,1080012,"Buy 2 Bras, Get 1 Free!",2/4/2015,2/13/2015,,,The payout is 6% of sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1080012&fot=9999&foc=0,7/31/2014 1:01
320,Bare Necessities,1080013,Get 25% Off on Jockey Women&#39;s Line!,2/10/2015,2/17/2015,CYBER,,The payout is 6% of sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1080013&fot=9999&foc=0,7/31/2014 1:01
320,Bare Necessities,1080013,Get 25% Off on Jockey Women&#39;s Line!,2/10/2015,2/17/2015,CYBER,,The payout is 6% of sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1080013&fot=9999&foc=0,7/31/2014 1:01
320,Bare Necessities,1080013,Get 25% Off on Jockey Women&#39;s Line!,2/10/2015,2/17/2015,CYBER,,The payout is 6% of sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1080013&fot=9999&foc=0,7/31/2014 1:01
320,Bare Necessities,1080013,Get 25% Off on Jockey Women&#39;s Line!,2/10/2015,2/17/2015,CYBER,,The payout is 6% of sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1080013&fot=9999&foc=0,7/31/2014 1:01
320,Bare Necessities,1080013,Get 25% Off on Jockey Women&#39;s Line!,2/10/2015,2/17/2015,CYBER,,The payout is 6% of sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1080013&fot=9999&foc=0,7/31/2014 1:01
320,Bare Necessities,1080013,Get 25% Off on Jockey Women&#39;s Line!,2/10/2015,2/17/2015,CYBER,,The payout is 6% of sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1080013&fot=9999&foc=0,7/31/2014 1:01
320,Bare Necessities,1080013,Get 25% Off on Jockey Women&#39;s Line!,2/10/2015,2/17/2015,CYBER,,The payout is 6% of sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1080013&fot=9999&foc=0,7/31/2014 1:01
320,Bare Necessities,1080013,Get 25% Off on Jockey Women&#39;s Line!,2/10/2015,2/17/2015,CYBER,,The payout is 6% of sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1080013&fot=9999&foc=0,7/31/2014 1:01
320,Bare Necessities,1080013,Get 25% Off on Jockey Women&#39;s Line!,2/10/2015,2/17/2015,CYBER,,The payout is 6% of sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1080013&fot=9999&foc=0,7/31/2014 1:01
157861,"Vera Bradley Designs, Inc.",1082708,25% Off Select Organizational Travel Items!,2/6/2015,2/13/2015,,,The payout is 3.2% of all sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1082708&fot=9999&foc=0,8/1/2014 1:07
157861,"Vera Bradley Designs, Inc.",1082708,25% Off Select Organizational Travel Items!,2/6/2015,2/13/2015,,,The payout is 3.2% of all sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1082708&fot=9999&foc=0,8/1/2014 1:07
157861,"Vera Bradley Designs, Inc.",1082708,25% Off Select Organizational Travel Items!,2/6/2015,2/13/2015,,,The payout is 3.2% of all sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1082708&fot=9999&foc=0,8/1/2014 1:07
157861,"Vera Bradley Designs, Inc.",1082708,25% Off Select Organizational Travel Items!,2/6/2015,2/13/2015,,,The payout is 3.2% of all sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1082708&fot=9999&foc=0,8/1/2014 1:07
158777,Heels.com,1083382,Take an Extra 50% Off Zigi Shoes with code ZIGI50 for a Limited Time at Heels.com!,,,ZIGI50,,The payout is 4% for all sales (The customer must complete a purchase within our shopping cart).,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1083382&fot=9999&foc=0,8/1/2014 8:16
158777,Heels.com,1083382,Take an Extra 50% Off Zigi Shoes with code ZIGI50 for a Limited Time at Heels.com!,,,ZIGI50,,The payout is 4% for all sales (The customer must complete a purchase within our shopping cart).,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1083382&fot=9999&foc=0,8/1/2014 8:16
158777,Heels.com,1083401,"Shop Fall Clearance Boots and Buy One, Get One On All Clearance Styles with code BOGO at Heels.com!",,,BOGO,,The payout is 4% for all sales (The customer must complete a purchase within our shopping cart).,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1083401&fot=9999&foc=0,8/1/2014 8:16
158777,Heels.com,1083401,"Shop Fall Clearance Boots and Buy One, Get One On All Clearance Styles with code BOGO at Heels.com!",,,BOGO,,The payout is 4% for all sales (The customer must complete a purchase within our shopping cart).,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1083401&fot=9999&foc=0,8/1/2014 8:16
158777,Heels.com,1083401,"Shop Fall Clearance Boots and Buy One, Get One On All Clearance Styles with code BOGO at Heels.com!",,,BOGO,,The payout is 4% for all sales (The customer must complete a purchase within our shopping cart).,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1083401&fot=9999&foc=0,8/1/2014 8:16
158810,Hammacher Schlemmer,1083445, The Best Heated Mattress Pad. + Free Shipping on $99+ with code HSFREE,,,HSFREE,,The payout is 6.4% on all sales.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1083445&fot=9999&foc=0,8/1/2014 8:16
