"ADVERTISER"	"SERVICEABLE AREA"	"LINK ID"	"NAME"	"DESCRIPTION"	"KEYWORDS"	"LINK TYPE"	"THREE MONTH EPC"	"SEVEN DAY EPC"	"LAST UDPATED"	"HTML LINKS"	"JAVASCRIPT LINKS"	"CLICK URL"	"PROMOTION TYPE"	"COUPON CODE"	"PROMOTIONAL DATE"	"PROMOTIONAL END DATE"	"CATEGORY"	"ADV_CID"	"RELATIONSHIP STATUS"	"LANGUAGE"	"MOBILE OPTIMIZED"
"CafePress-Custom T-Shirts, Unique Gifts, Posters and more."	"US"	"11921784"	"Free Economy Shipping on Orders of $45 or More"	"Free Economy Shipping on Orders of $45 or More with code B2SHIP - 2 Days Only"	"discount, sale, deal, tshirt, tee, shirt, novelty, gift"	"Text Link"	"New"	"New"	"22-Aug-2014"	"<a href=""http://www.tkqlhce.com/click-7195889-11921784"" target=""_top"">Free Economy Shipping on Orders of $45 or More</a><img src=""http://www.awltovhc.com/image-7195889-11921784"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-11558339?target=_top&mouseover=N""></script>"	"http://www.tkqlhce.com/click-7195889-11921784"	"Coupon"	"B2SHIP"	"22-Aug-2014"	"24-Aug-2014"	"Malls"	"1956334"	"Active"	"English"	"No"
"Perry Ellis"	"US"	"11921563"	"Private Sale! Take 40% Off All Sale with code PRIVATE40 + Free Shipping over $75 only at OriginalPenguin.com! Offer ends 8/24."	"Private Sale! Take 40% Off All Sale with code PRIVATE40 + Free Shipping over $75 only at OriginalPenguin.com! Offer ends 8/24."	"Private Sale! Take 40% Off All Sale with code PRIVATE40 + Free Shipping over $75 only at OriginalPenguin.com! Offer ends 8/24."	"Text Link"	"New"	"New"	"22-Aug-2014"	"<a href=""http://www.kqzyfj.com/click-7195889-11921563"" target=""_top"">Private Sale! Take 40% Off All Sale with code PRIVATE40 + Free Shipping over $75 only at OriginalPenguin.com! Offer ends 8/24.</a><img src=""http://www.lduhtrp.net/image-7195889-11921563"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-11558340?target=_top&mouseover=N""></script>"	"http://www.dpbolvw.net/click-7195889-11921563"	"Coupon"	"PRIVATE40"	"22-Aug-2014"	"24-Aug-2014"	"Mens"	"3150741"	"Active"	"English"	"No"
"Pacific Sunwear Affiliate Program"	"US"	"11920348"	"25% Off Reg Price & Markdown Items + Free Shipping (US48), excludes select brands/styles"	"25% Off Reg Price & Markdown Item, excludes select brands/styles/products Valid 8/22/14 - 8/25/14 with Code: TAKE25

"	""	"Text Link"	"New"	"New"	"22-Aug-2014"	"<a href=""http://www.tkqlhce.com/click-7195889-11920348"" target=""_top"">25% Off Reg Price & Markdown Item, excludes select brands/styles/products Valid 8/22/14 - 8/25/14 with Code: TAKE25</a><img src=""http://www.tqlkg.com/image-7195889-11920348"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-11558341?target=_top&mouseover=N""></script>"	"http://www.anrdoezrs.net/click-7195889-11920348"	"Coupon"	"TAKE25"	"22-Aug-2014"	"26-Aug-2014"	"Mens"	"399634"	"Active"	"English"	"No"
"Newegg.com"	"US"	"11921621"	"SABRENT USB-1612 Multi-Display USB 2.0 to DVI/VGA/HDMI Adapter 1600x1200 High Resolution - $53.99 w/$5 off code AFNJ4210 + Free Shipping at Newegg.com, exp 8/27"	"SABRENT USB-1612 Multi-Display USB 2.0 to DVI/VGA/HDMI Adapter 1600x1200 High Resolution - $53.99 w/$5 off code AFNJ4210 + Free Shipping at Newegg.com, exp 8/27"	"neweg.com, newegg.com, newegg, new, egg, new egg"	"Text Link"	"New"	"New"	"22-Aug-2014"	"<a href=""http://www.kqzyfj.com/click-7195889-11921621"" target=""_top"">SABRENT USB-1612 Multi-Display USB 2.0 to DVI/VGA/HDMI Adapter 1600x1200 High Resolution - $53.99 w/$5 off code AFNJ4210 + Free Shipping at Newegg.com, exp 8/27</a><img src=""http://www.ftjcfx.com/image-7195889-11921621"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-11558342?target=_top&mouseover=N""></script>"	"http://www.kqzyfj.com/click-7195889-11921621"	"Coupon"	"AFNJ4210"	"25-Aug-2014"	"28-Aug-2014"	"Consumer Electronics"	"1807847"	"Active"	"English"	"No"
"Newegg.com"	"US"	"11921623"	"iBUYPOWER ARC Series NE671FX Desktop PC AMD FX-Series (3.50GHz) 8GB DDR3 1TB HDD Windows 7 - $689.99 w/$10 off code AFNJ4205 + Free Shipping at Newegg.com, exp 8/27"	"iBUYPOWER ARC Series NE671FX Desktop PC AMD FX-Series (3.50GHz) 8GB DDR3 1TB HDD Windows 7 - $689.99 w/$10 off code AFNJ4205 + Free Shipping at Newegg.com, exp 8/27"	"neweg.com, newegg.com, newegg, new, egg, new egg"	"Text Link"	"New"	"New"	"22-Aug-2014"	"<a href=""http://www.tkqlhce.com/click-7195889-11921623"" target=""_top"">iBUYPOWER ARC Series NE671FX Desktop PC AMD FX-Series (3.50GHz) 8GB DDR3 1TB HDD Windows 7 - $689.99 w/$10 off code AFNJ4205 + Free Shipping at Newegg.com, exp 8/27</a><img src=""http://www.ftjcfx.com/image-7195889-11921623"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-11558343?target=_top&mouseover=N""></script>"	"http://www.anrdoezrs.net/click-7195889-11921623"	"Coupon"	"AFNJ4205"	"25-Aug-2014"	"28-Aug-2014"	"Consumer Electronics"	"1807847"	"Active"	"English"	"No"
"Newegg.com"	"US"	"11921624"	"SCOSCHE GPSPWRR Black Dual 1A USB Home Charger for GPS and most other USB-Powered devices - $4.99 w/$5 off code AFNJ4209 + Free Shipping at Newegg.com, exp 8/27"	"SCOSCHE GPSPWRR Black Dual 1A USB Home Charger for GPS and most other USB-Powered devices - $4.99 w/$5 off code AFNJ4209 + Free Shipping at Newegg.com, exp 8/27"	"neweg.com, newegg.com, newegg, new, egg, new egg"	"Text Link"	"New"	"New"	"22-Aug-2014"	"<a href=""http://www.tkqlhce.com/click-7195889-11921624"" target=""_top"">SCOSCHE GPSPWRR Black Dual 1A USB Home Charger for GPS and most other USB-Powered devices - $4.99 w/$5 off code AFNJ4209 + Free Shipping at Newegg.com, exp 8/27</a><img src=""http://www.tqlkg.com/image-7195889-11921624"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-11558344?target=_top&mouseover=N""></script>"	"http://www.anrdoezrs.net/click-7195889-11921624"	"Coupon"	"AFNJ4209"	"25-Aug-2014"	"28-Aug-2014"	"Consumer Electronics"	"1807847"	"Active"	"English"	"No"
"Newegg.com"	"US"	"11921625"	"LaCie Rugged Mini 1TB USB 3.0 2.5"" External Hard Drive 301558 Orange - $111.99 w/$8 off code AFNJ4208 + Free Shipping at Newegg.com, exp 8/27"	"LaCie Rugged Mini 1TB USB 3.0 2.5"" External Hard Drive 301558 Orange - $111.99 w/$8 off code AFNJ4208 + Free Shipping at Newegg.com, exp 8/27"	"neweg.com, newegg.com, newegg, new, egg, new egg"	"Text Link"	"New"	"New"	"22-Aug-2014"	"<a href=""http://www.dpbolvw.net/click-7195889-11921625"" target=""_top"">LaCie Rugged Mini 1TB USB 3.0 2.5"" External Hard Drive 301558 Orange - $111.99 w/$8 off code AFNJ4208 + Free Shipping at Newegg.com, exp 8/27</a><img src=""http://www.tqlkg.com/image-7195889-11921625"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-11558345?target=_top&mouseover=N""></script>"	"http://www.tkqlhce.com/click-7195889-11921625"	"Coupon"	"AFNJ4208"	"25-Aug-2014"	"28-Aug-2014"	"Consumer Electronics"	"1807847"	"Active"	"English"	"No"
"Newegg.com"	"US"	"11921626"	"Refurb: Lenovo Yoga 2 Pro 13.3"" Multimode Laptop Intel Core i7-4500U 1.8GHz, 8GB DDR3, 256GB SSD - $914.99 w/$5 off code AFNJ4211 + Free Shipping at Newegg.com, exp 8/27"	"Refurb: Lenovo Yoga 2 Pro 13.3"" Multimode Laptop Intel Core i7-4500U 1.8GHz, 8GB DDR3, 256GB SSD - $914.99 w/$5 off code AFNJ4211 + Free Shipping at Newegg.com, exp 8/27"	"neweg.com, newegg.com, newegg, new, egg, new egg"	"Text Link"	"New"	"New"	"22-Aug-2014"	"<a href=""http://www.jdoqocy.com/click-7195889-11921626"" target=""_top"">Refurb: Lenovo Yoga 2 Pro 13.3"" Multimode Laptop Intel Core i7-4500U 1.8GHz, 8GB DDR3, 256GB SSD - $914.99 w/$5 off code AFNJ4211 + Free Shipping at Newegg.com, exp 8/27</a><img src=""http://www.lduhtrp.net/image-7195889-11921626"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-11558346?target=_top&mouseover=N""></script>"	"http://www.jdoqocy.com/click-7195889-11921626"	"Coupon"	"AFNJ4211"	"25-Aug-2014"	"28-Aug-2014"	"Consumer Electronics"	"1807847"	"Active"	"English"	"No"
"Newegg.com"	"US"	"11921627"	"Atech Flash Technology PRO-77U Flash Reader USB 3.0 5.25"" Hub & Card Reader - $49.99 w/$10 off code AFNJ4203 + Free Shipping at Newegg.com, exp 8/27"	"Atech Flash Technology PRO-77U Flash Reader USB 3.0 5.25"" Hub & Card Reader - $49.99 w/$10 off code AFNJ4203 + Free Shipping at Newegg.com, exp 8/27"	"neweg.com, newegg.com, newegg, new, egg, new egg"	"Text Link"	"New"	"New"	"22-Aug-2014"	"<a href=""http://www.kqzyfj.com/click-7195889-11921627"" target=""_top"">Atech Flash Technology PRO-77U Flash Reader USB 3.0 5.25"" Hub & Card Reader - $49.99 w/$10 off code AFNJ4203 + Free Shipping at Newegg.com, exp 8/27</a><img src=""http://www.awltovhc.com/image-7195889-11921627"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-11558347?target=_top&mouseover=N""></script>"	"http://www.tkqlhce.com/click-7195889-11921627"	"Coupon"	"AFNJ4203"	"25-Aug-2014"	"28-Aug-2014"	"Consumer Electronics"	"1807847"	"Active"	"English"	"No"
"Newegg.com"	"US"	"11921628"	"OLYMPUS Stylus 1 Black 12 MP 10.7X Optical Zoom 28mm Wide Angle Digital Camera HDTV Output - $584.1 w/10% off code AFNJ4214 + Free Shipping at Newegg.com, exp 8/27"	"OLYMPUS Stylus 1 Black 12 MP 10.7X Optical Zoom 28mm Wide Angle Digital Camera HDTV Output - $584.1 w/10% off code AFNJ4214 + Free Shipping at Newegg.com, exp 8/27"	"neweg.com, newegg.com, newegg, new, egg, new egg"	"Text Link"	"New"	"New"	"22-Aug-2014"	"<a href=""http://www.tkqlhce.com/click-7195889-11921628"" target=""_top"">OLYMPUS Stylus 1 Black 12 MP 10.7X Optical Zoom 28mm Wide Angle Digital Camera HDTV Output - $584.1 w/10% off code AFNJ4214 + Free Shipping at Newegg.com, exp 8/27</a><img src=""http://www.ftjcfx.com/image-7195889-11921628"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-11558348?target=_top&mouseover=N""></script>"	"http://www.anrdoezrs.net/click-7195889-11921628"	"Coupon"	"AFNJ4214"	"25-Aug-2014"	"28-Aug-2014"	"Consumer Electronics"	"1807847"	"Active"	"English"	"No"
"Newegg.com"	"US"	"11921629"	"HP Compaq DC7700 Desktop PC Core 2 Duo 1.8GHz 2GB DDR2 400GB HDD Windows 7 - $129.99 w/$20 off code AFNJ4202 + Free Shipping at Newegg.com, exp 8/27"	"HP Compaq DC7700 Desktop PC Core 2 Duo 1.8GHz 2GB DDR2 400GB HDD Windows 7 - $129.99 w/$20 off code AFNJ4202 + Free Shipping at Newegg.com, exp 8/27"	"neweg.com, newegg.com, newegg, new, egg, new egg"	"Text Link"	"New"	"New"	"22-Aug-2014"	"<a href=""http://www.tkqlhce.com/click-7195889-11921629"" target=""_top"">HP Compaq DC7700 Desktop PC Core 2 Duo 1.8GHz 2GB DDR2 400GB HDD Windows 7 - $129.99 w/$20 off code AFNJ4202 + Free Shipping at Newegg.com, exp 8/27</a><img src=""http://www.lduhtrp.net/image-7195889-11921629"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-11558349?target=_top&mouseover=N""></script>"	"http://www.dpbolvw.net/click-7195889-11921629"	"Coupon"	"AFNJ4202"	"25-Aug-2014"	"28-Aug-2014"	"Consumer Electronics"	"1807847"	"Active"	"English"	"No"
"Newegg.com"	"US"	"11921630"	"APC APCRBC123 Replacement Battery Cartridge # 123 - $54.99 w/$4 off code AFNJ4212 + Free Shipping at Newegg.com, exp 8/27"	"APC APCRBC123 Replacement Battery Cartridge # 123 - $54.99 w/$4 off code AFNJ4212 + Free Shipping at Newegg.com, exp 8/27"	"neweg.com, newegg.com, newegg, new, egg, new egg"	"Text Link"	"New"	"New"	"22-Aug-2014"	"<a href=""http://www.dpbolvw.net/click-7195889-11921630"" target=""_top"">APC APCRBC123 Replacement Battery Cartridge # 123 - $54.99 w/$4 off code AFNJ4212 + Free Shipping at Newegg.com, exp 8/27</a><img src=""http://www.lduhtrp.net/image-7195889-11921630"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-11558350?target=_top&mouseover=N""></script>"	"http://www.dpbolvw.net/click-7195889-11921630"	"Coupon"	"AFNJ4212"	"25-Aug-2014"	"28-Aug-2014"	"Consumer Electronics"	"1807847"	"Active"	"English"	"No"
"Newegg.com"	"US"	"11921631"	"LG G Pad Qualcomm Snapdragon 1GB Memory 16GB eMMC 10.1"" Touchscreen Tablet Android 4.4 - $219.99 w/$10 off code AFNJ4207 + Free Shipping at Newegg.com, exp 8/27"	"LG G Pad Qualcomm Snapdragon 1GB Memory 16GB eMMC 10.1"" Touchscreen Tablet Android 4.4 - $219.99 w/$10 off code AFNJ4207 + Free Shipping at Newegg.com, exp 8/27"	"neweg.com, newegg.com, newegg, new, egg, new egg"	"Text Link"	"New"	"New"	"22-Aug-2014"	"<a href=""http://www.anrdoezrs.net/click-7195889-11921631"" target=""_top"">LG G Pad Qualcomm Snapdragon 1GB Memory 16GB eMMC 10.1"" Touchscreen Tablet Android 4.4 - $219.99 w/$10 off code AFNJ4207 + Free Shipping at Newegg.com, exp 8/27</a><img src=""http://www.tqlkg.com/image-7195889-11921631"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-11558351?target=_top&mouseover=N""></script>"	"http://www.tkqlhce.com/click-7195889-11921631"	"Coupon"	"AFNJ4207"	"25-Aug-2014"	"28-Aug-2014"	"Consumer Electronics"	"1807847"	"Active"	"English"	"No"
"Newegg.com"	"US"	"11921633"	"Pantum P2000 Electrophotographic Up to 21 ppm Monochrome Laser Printer - $32.99 w/$22 off code AFNJ4201 + Free Shipping at Newegg.com, exp 8/27"	"Pantum P2000 Electrophotographic Up to 21 ppm Monochrome Laser Printer - $32.99 w/$22 off code AFNJ4201 + Free Shipping at Newegg.com, exp 8/27"	"neweg.com, newegg.com, newegg, new, egg, new egg"	"Text Link"	"New"	"New"	"22-Aug-2014"	"<a href=""http://www.dpbolvw.net/click-7195889-11921633"" target=""_top"">Pantum P2000 Electrophotographic Up to 21 ppm Monochrome Laser Printer - $32.99 w/$22 off code AFNJ4201 + Free Shipping at Newegg.com, exp 8/27</a><img src=""http://www.tqlkg.com/image-7195889-11921633"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-11558352?target=_top&mouseover=N""></script>"	"http://www.anrdoezrs.net/click-7195889-11921633"	"Coupon"	"AFNJ4201"	"25-Aug-2014"	"28-Aug-2014"	"Consumer Electronics"	"1807847"	"Active"	"English"	"No"
"Newegg.com"	"US"	"11921634"	"MOTOROLA Buds SF500 Black Universal Bluetooth Stereo Headset 89588N - $49.99 w/$3 off code AFNJ4213 + Free Shipping at Newegg.com, exp 8/27"	"MOTOROLA Buds SF500 Black Universal Bluetooth Stereo Headset 89588N - $49.99 w/$3 off code AFNJ4213 + Free Shipping at Newegg.com, exp 8/27"	"neweg.com, newegg.com, newegg, new, egg, new egg"	"Text Link"	"New"	"New"	"22-Aug-2014"	"<a href=""http://www.dpbolvw.net/click-7195889-11921634"" target=""_top"">MOTOROLA Buds SF500 Black Universal Bluetooth Stereo Headset 89588N - $49.99 w/$3 off code AFNJ4213 + Free Shipping at Newegg.com, exp 8/27</a><img src=""http://www.awltovhc.com/image-7195889-11921634"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-11558353?target=_top&mouseover=N""></script>"	"http://www.dpbolvw.net/click-7195889-11921634"	"Coupon"	"AFNJ4213"	"25-Aug-2014"	"28-Aug-2014"	"Consumer Electronics"	"1807847"	"Active"	"English"	"No"
"Newegg.com"	"US"	"11921636"	"Rosewill R5 Black Gaming ATX Mid Tower Case USB3.0 front ports - $59.99 w/$10 off code AFNJ4204 + Free Shipping at Newegg.com, exp 8/27"	"Rosewill R5 Black Gaming ATX Mid Tower Case USB3.0 front ports - $59.99 w/$10 off code AFNJ4204 + Free Shipping at Newegg.com, exp 8/27"	"neweg.com, newegg.com, newegg, new, egg, new egg"	"Text Link"	"New"	"New"	"22-Aug-2014"	"<a href=""http://www.dpbolvw.net/click-7195889-11921636"" target=""_top"">Rosewill R5 Black Gaming ATX Mid Tower Case USB3.0 front ports - $59.99 w/$10 off code AFNJ4204 + Free Shipping at Newegg.com, exp 8/27</a><img src=""http://www.ftjcfx.com/image-7195889-11921636"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-11558354?target=_top&mouseover=N""></script>"	"http://www.tkqlhce.com/click-7195889-11921636"	"Coupon"	"AFNJ4204"	"25-Aug-2014"	"28-Aug-2014"	"Consumer Electronics"	"1807847"	"Active"	"English"	"No"
"Newegg.com"	"US"	"11921637"	"Norelco HC7452/41 Hair Clipper - $24.99 w/$10 off code AFNJ4206 + Free Shipping at Newegg.com, exp 8/27"	"Norelco HC7452/41 Hair Clipper - $24.99 w/$10 off code AFNJ4206 + Free Shipping at Newegg.com, exp 8/27"	"neweg.com, newegg.com, newegg, new, egg, new egg"	"Text Link"	"New"	"New"	"22-Aug-2014"	"<a href=""http://www.dpbolvw.net/click-7195889-11921637"" target=""_top"">Norelco HC7452/41 Hair Clipper - $24.99 w/$10 off code AFNJ4206 + Free Shipping at Newegg.com, exp 8/27</a><img src=""http://www.tqlkg.com/image-7195889-11921637"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-11558355?target=_top&mouseover=N""></script>"	"http://www.jdoqocy.com/click-7195889-11921637"	"Coupon"	"AFNJ4206"	"25-Aug-2014"	"28-Aug-2014"	"Consumer Electronics"	"1807847"	"Active"	"English"	"No"
"Newegg.com"	"US"	"11921648"	"Mobile Offer: LG G Pad Qualcomm Snapdragon 1GB Memory 16GB eMMC 10.1"" Touchscreen Tablet Android 4.4 - $219.99 w/$10 off code AFNJ4207 + Free Shipping at Newegg.com, exp 8/27"	"Mobile Offer: LG G Pad Qualcomm Snapdragon 1GB Memory 16GB eMMC 10.1"" Touchscreen Tablet Android 4.4 - $219.99 w/$10 off code AFNJ4207 + Free Shipping at Newegg.com, exp 8/27"	"neweg.com, newegg.com, newegg, new, egg, new egg"	"Text Link"	"New"	"New"	"22-Aug-2014"	"<a href=""http://www.jdoqocy.com/click-7195889-11921648"" target=""_top"">Mobile Offer: LG G Pad Qualcomm Snapdragon 1GB Memory 16GB eMMC 10.1"" Touchscreen Tablet Android 4.4 - $219.99 w/$10 off code AFNJ4207 + Free Shipping at Newegg.com, exp 8/27</a><img src=""http://www.lduhtrp.net/image-7195889-11921648"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-11558356?target=_top&mouseover=N""></script>"	"http://www.kqzyfj.com/click-7195889-11921648"	"Coupon"	"AFNJ4207"	"25-Aug-2014"	"28-Aug-2014"	"Consumer Electronics"	"1807847"	"Active"	"English"	"Yes"
"Newegg.com"	"US"	"11921651"	"Mobile Offer: Pantum P2000 Electrophotographic Up to 21 ppm Monochrome Laser Printer - $32.99 w/$22 off code AFNJ4201 + Free Shipping at Newegg.com, exp 8/27"	"Mobile Offer: Pantum P2000 Electrophotographic Up to 21 ppm Monochrome Laser Printer - $32.99 w/$22 off code AFNJ4201 + Free Shipping at Newegg.com, exp 8/27"	"neweg.com, newegg.com, newegg, new, egg, new egg"	"Text Link"	"New"	"New"	"22-Aug-2014"	"<a href=""http://www.jdoqocy.com/click-7195889-11921651"" target=""_top"">Mobile Offer: Pantum P2000 Electrophotographic Up to 21 ppm Monochrome Laser Printer - $32.99 w/$22 off code AFNJ4201 + Free Shipping at Newegg.com, exp 8/27</a><img src=""http://www.tqlkg.com/image-7195889-11921651"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-11558357?target=_top&mouseover=N""></script>"	"http://www.dpbolvw.net/click-7195889-11921651"	"Coupon"	"AFNJ4201"	"25-Aug-2014"	"28-Aug-2014"	"Consumer Electronics"	"1807847"	"Active"	"English"	"Yes"
"Newegg.com"	"US"	"11921652"	"Mobile Offer: iBUYPOWER ARC Series NE671FX Desktop PC AMD FX-Series (3.50GHz) 8GB DDR3 1TB HDD Windows 7 - $689.99 w/$10 off code AFNJ4205 + Free Shipping at Newegg.com, exp 8/27"	"Mobile Offer: iBUYPOWER ARC Series NE671FX Desktop PC AMD FX-Series (3.50GHz) 8GB DDR3 1TB HDD Windows 7 - $689.99 w/$10 off code AFNJ4205 + Free Shipping at Newegg.com, exp 8/27"	"neweg.com, newegg.com, newegg, new, egg, new egg"	"Text Link"	"New"	"New"	"22-Aug-2014"	"<a href=""http://www.dpbolvw.net/click-7195889-11921652"" target=""_top"">Mobile Offer: iBUYPOWER ARC Series NE671FX Desktop PC AMD FX-Series (3.50GHz) 8GB DDR3 1TB HDD Windows 7 - $689.99 w/$10 off code AFNJ4205 + Free Shipping at Newegg.com, exp 8/27</a><img src=""http://www.tqlkg.com/image-7195889-11921652"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-11558358?target=_top&mouseover=N""></script>"	"http://www.kqzyfj.com/click-7195889-11921652"	"Coupon"	"AFNJ4205"	"25-Aug-2014"	"28-Aug-2014"	"Consumer Electronics"	"1807847"	"Active"	"English"	"Yes"
"Newegg.com"	"US"	"11921653"	"Mobile Offer: MOTOROLA Buds SF500 Black Universal Bluetooth Stereo Headset 89588N - $49.99 w/$3 off code AFNJ4213 + Free Shipping at Newegg.com, exp 8/27"	"Mobile Offer: MOTOROLA Buds SF500 Black Universal Bluetooth Stereo Headset 89588N - $49.99 w/$3 off code AFNJ4213 + Free Shipping at Newegg.com, exp 8/27"	"neweg.com, newegg.com, newegg, new, egg, new egg"	"Text Link"	"New"	"New"	"22-Aug-2014"	"<a href=""http://www.tkqlhce.com/click-7195889-11921653"" target=""_top"">Mobile Offer: MOTOROLA Buds SF500 Black Universal Bluetooth Stereo Headset 89588N - $49.99 w/$3 off code AFNJ4213 + Free Shipping at Newegg.com, exp 8/27</a><img src=""http://www.lduhtrp.net/image-7195889-11921653"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-11558359?target=_top&mouseover=N""></script>"	"http://www.tkqlhce.com/click-7195889-11921653"	"Coupon"	"AFNJ4213"	"25-Aug-2014"	"28-Aug-2014"	"Consumer Electronics"	"1807847"	"Active"	"English"	"Yes"
"Newegg.com"	"US"	"11921654"	"Mobile Offer: HP Compaq DC7700 Desktop PC Core 2 Duo 1.8GHz 2GB DDR2 400GB HDD Windows 7 - $129.99 w/$20 off code AFNJ4202 + Free Shipping at Newegg.com, exp 8/27"	"Mobile Offer: HP Compaq DC7700 Desktop PC Core 2 Duo 1.8GHz 2GB DDR2 400GB HDD Windows 7 - $129.99 w/$20 off code AFNJ4202 + Free Shipping at Newegg.com, exp 8/27"	"neweg.com, newegg.com, newegg, new, egg, new egg"	"Text Link"	"New"	"New"	"22-Aug-2014"	"<a href=""http://www.tkqlhce.com/click-7195889-11921654"" target=""_top"">Mobile Offer: HP Compaq DC7700 Desktop PC Core 2 Duo 1.8GHz 2GB DDR2 400GB HDD Windows 7 - $129.99 w/$20 off code AFNJ4202 + Free Shipping at Newegg.com, exp 8/27</a><img src=""http://www.ftjcfx.com/image-7195889-11921654"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-11558360?target=_top&mouseover=N""></script>"	"http://www.anrdoezrs.net/click-7195889-11921654"	"Coupon"	"AFNJ4202"	"25-Aug-2014"	"28-Aug-2014"	"Consumer Electronics"	"1807847"	"Active"	"English"	"Yes"
"Newegg.com"	"US"	"11921655"	"Mobile Offer: Refurb: Lenovo Yoga 2 Pro 13.3"" Multimode Laptop Intel Core i7-4500U 1.8GHz, 8GB DDR3, 256GB SSD - $914.99 w/$5 off code AFNJ4211 + Free Shipping at Newegg.com, exp 8/27"	"Mobile Offer: Refurb: Lenovo Yoga 2 Pro 13.3"" Multimode Laptop Intel Core i7-4500U 1.8GHz, 8GB DDR3, 256GB SSD - $914.99 w/$5 off code AFNJ4211 + Free Shipping at Newegg.com, exp 8/27"	"neweg.com, newegg.com, newegg, new, egg, new egg"	"Text Link"	"New"	"New"	"22-Aug-2014"	"<a href=""http://www.kqzyfj.com/click-7195889-11921655"" target=""_top"">Mobile Offer: Refurb: Lenovo Yoga 2 Pro 13.3"" Multimode Laptop Intel Core i7-4500U 1.8GHz, 8GB DDR3, 256GB SSD - $914.99 w/$5 off code AFNJ4211 + Free Shipping at Newegg.com, exp 8/27</a><img src=""http://www.lduhtrp.net/image-7195889-11921655"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-11558361?target=_top&mouseover=N""></script>"	"http://www.kqzyfj.com/click-7195889-11921655"	"Coupon"	"AFNJ4211"	"25-Aug-2014"	"28-Aug-2014"	"Consumer Electronics"	"1807847"	"Active"	"English"	"Yes"
