Program ID,Program Name,Product ID,Name,Active Date,Expire Date,Coupon Code,Coupon Restrictions,Payout,Allows Deeplinking,Link Code,Created
161792,Quirky,1075066,"Save 15% on all Quirky.com products! Plus, get free U.S. ground shipping on all orders over $50. Use promo code SAVE15 at checkout.",7/24/2014,7/24/2015,SAVE15,,The payout is 8% on purchases.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1075066&fot=9999&foc=0,7/27/2014 1:32
161792,Quirky,1075066,"Save 15% on all Quirky.com products! Plus, get free U.S. ground shipping on all orders over $50. Use promo code SAVE15 at checkout.",7/24/2014,7/24/2015,SAVE15,,The payout is 8% on purchases.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1075066&fot=9999&foc=0,7/27/2014 1:32
161792,Quirky,1075066,"Save 15% on all Quirky.com products! Plus, get free U.S. ground shipping on all orders over $50. Use promo code SAVE15 at checkout.",7/24/2014,7/24/2015,SAVE15,,The payout is 8% on purchases.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1075066&fot=9999&foc=0,7/27/2014 1:32
161792,Quirky,1075066,"Save 15% on all Quirky.com products! Plus, get free U.S. ground shipping on all orders over $50. Use promo code SAVE15 at checkout.",7/24/2014,7/24/2015,SAVE15,,The payout is 8% on purchases.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1075066&fot=9999&foc=0,7/27/2014 1:32
158062,Art.com,1075069,"Limited Time Only! Save 35% on all orders of Art, Prints, Posters, Fine Art, Decorative and More at Art.com (Valid from July 27 to July 28, 2014) Use promo code UAGP926.",,,UAGP926,,The payout is 5% for all purchases.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1075069&fot=9999&foc=0,7/27/2014 7:54
158062,Art.com,1075069,"Limited Time Only! Save 35% on all orders of Art, Prints, Posters, Fine Art, Decorative and More at Art.com (Valid from July 27 to July 28, 2014) Use promo code UAGP926.",,,UAGP926,,The payout is 5% for all purchases.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1075069&fot=9999&foc=0,7/27/2014 7:54
163120,Real Madrid,1075207,Real Madrid 15% discount,1/13/2015,2/28/2015,AFFRMD,,The payout is 3.2% on sales.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1075207&fot=9999&foc=0,7/28/2014 1:32
163120,Real Madrid,1075207,Real Madrid 15% discount,1/13/2015,2/28/2015,AFFXMAS,,The payout is 3.2% on sales.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1075207&fot=9999&foc=0,7/28/2014 1:32
163120,Real Madrid,1075207,Real Madrid 15% discount,1/13/2015,2/28/2015,RMDOCT,,The payout is 3.2% on sales.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1075207&fot=9999&foc=0,7/28/2014 1:32
163120,Real Madrid,1075207,Real Madrid 15% discount,1/13/2015,2/28/2015,RMDSEP,,The payout is 3.2% on sales.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1075207&fot=9999&foc=0,7/28/2014 1:32
