"ADVERTISER","SERVICEABLE AREA","LINK ID","NAME","DESCRIPTION","KEYWORDS","LINK TYPE","THREE MONTH EPC","SEVEN DAY EPC","LAST UDPATED","HTML LINKS","JAVASCRIPT LINKS","CLICK URL","PROMOTION TYPE","COUPON CODE","PROMOTIONAL DATE","PROMOTIONAL END DATE","CATEGORY","ADV_CID","RELATIONSHIP STATUS","LANGUAGE","MOBILE OPTIMIZED"
"Hotels.com","IS,GL,CR,ME,BM,BZ,MX,MT,NO,IL,AE,KW,HK,BS,AO,PR,MY,JM,CY,AU,AN,BE,MS,TR,EH,WF,BT,GD,MC,AT,BB,DK,AG,MZ,BO,PT,GU,AM,TM,LT,JP,SE,HR,JO,MD,EG,UY,VI,PH,DE,AS,GT,VA,TN,ES,SI,DM,HU,VG,AR,CO,PL,FJ,YE,MP,HN,CH,ZA,LU,TH,ID,MV,HT,GH,GR,CN,UM,BA,ZM,AQ,GB,CZ,US,DO,DZ,KY,TC,IN,MA,GP,CA,CL,IT,NF,AW,LB,EC,AD,AI,NL,FR,GF,IE,LV","11999485","Hotels.com Canada: Save $30 when you spend $300 with code 30OFFWINTERCA! Book by 11/16/14, Travel by 1/18/15","Hotels.com Canada: Save $30 when you spend $300 with code 30OFFWINTERCA! Book by 11/16/14, Travel by 1/18/15","Hotels.com, hotels.com, hotels, hotel, hotel coupon, hotels.com coupons, coupons, coupon","Text Link","New","New","10-Nov-2014","<a href=""http://www.jdoqocy.com/click-7195889-11999485"" target=""_top"">Hotels.com Canada: Save $30 when you spend $300 with code 30OFFWINTERCA! Book by 11/16/14, Travel by 1/18/15</a><img src=""http://www.tqlkg.com/image-7195889-11999485"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-12500165?target=_top&mouseover=N""></script>","http://www.jdoqocy.com/click-7195889-11999485","Coupon","30OFFWINTERCA","10-Nov-2014","16-Nov-2014","Hotel","1702763","Active","English","No"
"Walgreens","VI,US,PR","11999097","33% off Same Day Pickup Photo Cards w/ code CARD2MAIL","33% off Same Day Pickup Photo Cards w/ code CARD2MAIL","33% off Same Day Pickup Photo Cards w/ code CARD2MAIL","Text Link","New","$37.57 USD","7-Nov-2014","<a href=""http://www.kqzyfj.com/click-7195889-11999097"" target=""_top"">33% off Same Day Pickup Photo Cards w/ code CARD2MAIL</a><img src=""http://www.lduhtrp.net/image-7195889-11999097"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-12500166?target=_top&mouseover=N""></script>","http://www.anrdoezrs.net/click-7195889-11999097","Coupon","CARD2MAIL","8-Nov-2014","15-Nov-2014","Wellness","2568723","Active","English","Yes"
"Walgreens","VI,US,PR","11999112","20% off Photo Gifts w/ code LOTSOFGIFTS","20% off Photo Gifts w/ code LOTSOFGIFTS","20% off Photo Gifts w/ code LOTSOFGIFTS","Text Link","New","$43.11 USD","7-Nov-2014","<a href=""http://www.kqzyfj.com/click-7195889-11999112"" target=""_top"">20% off Photo Gifts w/ code LOTSOFGIFTS</a><img src=""http://www.tqlkg.com/image-7195889-11999112"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-12500167?target=_top&mouseover=N""></script>","http://www.kqzyfj.com/click-7195889-11999112","Coupon","LOTSOFGIFTS","8-Nov-2014","15-Nov-2014","Wellness","2568723","Active","English","Yes"
"Walgreens","VI,US,PR","11999117","15c 4x6 Prints on Orders of 50+ w/ code ORDERPIC15","15c 4x6 Prints on Orders of 50+ w/ code ORDERPIC15","15c 4x6 Prints on Orders of 50+ w/ code ORDERPIC15","Text Link","New","$35.00 USD","7-Nov-2014","<a href=""http://www.anrdoezrs.net/click-7195889-11999117"" target=""_top"">15c 4x6 Prints on Orders of 50+ w/ code ORDERPIC15</a><img src=""http://www.lduhtrp.net/image-7195889-11999117"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-12500168?target=_top&mouseover=N""></script>","http://www.dpbolvw.net/click-7195889-11999117","Coupon","ORDERPIC15","8-Nov-2014","15-Nov-2014","Wellness","2568723","Active","English","Yes"
"Walgreens","VI,US,PR","11999289"," 10% off all Vitamins w/ code WELLNESS"," 10% off all Vitamins w/ code WELLNESS","10% off all Vitamins w/ code WELLNESS","Banner","New","New","7-Nov-2014","<a href=""http://www.kqzyfj.com/click-7195889-11999289"" target=""_top""> <img src=""http://www.tqlkg.com/image-7195889-11999289"" width=""120"" height=""600"" alt="" 10% off all Vitamins w/ code WELLNESS"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-12500188?target=_top&mouseover=N""></script>","http://www.jdoqocy.com/click-7195889-11999289","Coupon","WELLNESS","8-Nov-2014","15-Nov-2014","Wellness","2568723","Active","English","No"
"Walgreens","VI,US,PR","11999290"," 10% off all Vitamins w/ code WELLNESS"," 10% off all Vitamins w/ code WELLNESS","10% off all Vitamins w/ code WELLNESS","Banner","New","New","7-Nov-2014","<a href=""http://www.jdoqocy.com/click-7195889-11999290"" target=""_top""> <img src=""http://www.lduhtrp.net/image-7195889-11999290"" width=""125"" height=""125"" alt="" 10% off all Vitamins w/ code WELLNESS"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-12500180?target=_top&mouseover=N""></script>","http://www.anrdoezrs.net/click-7195889-11999290","Coupon","WELLNESS","8-Nov-2014","15-Nov-2014","Wellness","2568723","Active","English","No"
"Walgreens","VI,US,PR","11999294"," 10% off all Vitamins w/ code WELLNESS"," 10% off all Vitamins w/ code WELLNESS","10% off all Vitamins w/ code WELLNESS","Banner","New","New","7-Nov-2014","<a href=""http://www.anrdoezrs.net/click-7195889-11999294"" target=""_top""> <img src=""http://www.ftjcfx.com/image-7195889-11999294"" width=""300"" height=""250"" alt="" 10% off all Vitamins w/ code WELLNESS"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-12500184?target=_top&mouseover=N""></script>","http://www.anrdoezrs.net/click-7195889-11999294","Coupon","WELLNESS","8-Nov-2014","15-Nov-2014","Wellness","2568723","Active","English","No"
"Walgreens","VI,US,PR","11999295"," 10% off all Vitamins w/ code WELLNESS"," 10% off all Vitamins w/ code WELLNESS","10% off all Vitamins w/ code WELLNESS","Banner","New","New","7-Nov-2014","<a href=""http://www.anrdoezrs.net/click-7195889-11999295"" target=""_top""> <img src=""http://www.lduhtrp.net/image-7195889-11999295"" width=""468"" height=""60"" alt="" 10% off all Vitamins w/ code WELLNESS"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-12500185?target=_top&mouseover=N""></script>","http://www.tkqlhce.com/click-7195889-11999295","Coupon","WELLNESS","8-Nov-2014","15-Nov-2014","Wellness","2568723","Active","English","No"
"Walgreens","VI,US,PR","11999296"," 10% off all Vitamins w/ code WELLNESS"," 10% off all Vitamins w/ code WELLNESS","10% off all Vitamins w/ code WELLNESS","Banner","New","New","7-Nov-2014","<a href=""http://www.kqzyfj.com/click-7195889-11999296"" target=""_top""> <img src=""http://www.lduhtrp.net/image-7195889-11999296"" width=""728"" height=""90"" alt="" 10% off all Vitamins w/ code WELLNESS"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-12500186?target=_top&mouseover=N""></script>","http://www.jdoqocy.com/click-7195889-11999296","Coupon","WELLNESS","8-Nov-2014","15-Nov-2014","Wellness","2568723","Active","English","No"
"Walgreens","VI,US,PR","11999292"," 10% off all Vitamins w/ code WELLNESS"," 10% off all Vitamins w/ code WELLNESS","10% off all Vitamins w/ code WELLNESS","Banner","New","New","7-Nov-2014","<a href=""http://www.dpbolvw.net/click-7195889-11999292"" target=""_top""> <img src=""http://www.ftjcfx.com/image-7195889-11999292"" width=""160"" height=""600"" alt="" 10% off all Vitamins w/ code WELLNESS"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-12500181?target=_top&mouseover=N""></script>","http://www.anrdoezrs.net/click-7195889-11999292","Coupon","WELLNESS","8-Nov-2014","15-Nov-2014","Wellness","2568723","Active","English","No"
"Walgreens","VI,US,PR","11999293"," 10% off all Vitamins w/ code WELLNESS"," 10% off all Vitamins w/ code WELLNESS","10% off all Vitamins w/ code WELLNESS","Banner","New","New","7-Nov-2014","<a href=""http://www.kqzyfj.com/click-7195889-11999293"" target=""_top""> <img src=""http://www.lduhtrp.net/image-7195889-11999293"" width=""180"" height=""150"" alt="" 10% off all Vitamins w/ code WELLNESS"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-12500182?target=_top&mouseover=N""></script>","http://www.anrdoezrs.net/click-7195889-11999293","Coupon","WELLNESS","8-Nov-2014","15-Nov-2014","Wellness","2568723","Active","English","No"
"Walgreens","VI,US,PR","11999121","10% off all Vitamins w/ code WELLNESS","10% off all Vitamins w/ code WELLNESS","10% off all Vitamins w/ code WELLNESS","Text Link","New","$61.27 USD","7-Nov-2014","<a href=""http://www.anrdoezrs.net/click-7195889-11999121"" target=""_top"">10% off all Vitamins w/ code WELLNESS</a><img src=""http://www.lduhtrp.net/image-7195889-11999121"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-12500189?target=_top&mouseover=N""></script>","http://www.dpbolvw.net/click-7195889-11999121","Coupon","WELLNESS","8-Nov-2014","15-Nov-2014","Wellness","2568723","Active","English","Yes"
"Walgreens","VI,US,PR","11999094","$10 off select Norelco Shavers w/ code 10NORELCO","$10 off select Norelco Shavers w/ code 10NORELCO","$10 off select Norelco Shavers w/ code 10NORELCO","Text Link","New","$47.31 USD","7-Nov-2014","<a href=""http://www.dpbolvw.net/click-7195889-11999094"" target=""_top"">$10 off select Norelco Shavers w/ code 10NORELCO</a><img src=""http://www.awltovhc.com/image-7195889-11999094"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-12500193?target=_top&mouseover=N""></script>","http://www.tkqlhce.com/click-7195889-11999094","Coupon","10NORELCO","8-Nov-2014","31-Jan-2015","Wellness","2568723","Active","English","Yes"
"Walgreens","VI,US,PR","11999105","$5 off select Norelco Shavers w/ code 5NORELCO","$5 off select Norelco Shavers w/ code 5NORELCO","$5 off select Norelco Shavers w/ code 5NORELCO","Text Link","New","New","7-Nov-2014","<a href=""http://www.tkqlhce.com/click-7195889-11999105"" target=""_top"">$5 off select Norelco Shavers w/ code 5NORELCO</a><img src=""http://www.lduhtrp.net/image-7195889-11999105"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-12500194?target=_top&mouseover=N""></script>","http://www.dpbolvw.net/click-7195889-11999105","Coupon","SPOOKY20","8-Nov-2014","31-Jan-2015","Wellness","2568723","Active","English","Yes"
"Walgreens","VI,US,PR","11999088","Up to 50% off select Vitamins + save 10% w/ code WELLNESS","Up to 50% off select Vitamins + save 10% w/ code WELLNESS","Up to 50% off select Vitamins + save 10% w/ code WELLNESS","Text Link","New","$54.29 USD","7-Nov-2014","<a href=""http://www.jdoqocy.com/click-7195889-11999088"" target=""_top"">Up to 50% off select Vitamins + save 10% w/ code WELLNESS</a><img src=""http://www.awltovhc.com/image-7195889-11999088"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-12500192?target=_top&mouseover=N""></script>","http://www.kqzyfj.com/click-7195889-11999088","Coupon","WELLNESS","8-Nov-2014","15-Nov-2014","Wellness","2568723","Active","English","Yes"
"Walgreens","VI,US,PR","11999113","Norelco 1150X Norelco 1150X SensoTouch Electric Razor with GyroFlex 2D $69.99 w/ code 20NORELCO","Norelco 1150X Norelco 1150X SensoTouch Electric Razor with GyroFlex 2D $69.99 w/ code 20NORELCO","Norelco 1150X Norelco 1150X SensoTouch Electric Razor with GyroFlex 2D $69.99 w/ code 20NORELCO","Text Link","New","New","7-Nov-2014","<a href=""http://www.anrdoezrs.net/click-7195889-11999113"" target=""_top"">Norelco 1150X Norelco 1150X SensoTouch Electric Razor with GyroFlex 2D $69.99 w/ code 20NORELCO</a><img src=""http://www.tqlkg.com/image-7195889-11999113"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-12500195?target=_top&mouseover=N""></script>","http://www.anrdoezrs.net/click-7195889-11999113","Coupon","20NORELCO","8-Nov-2014","31-Jan-2015","Wellness","2568723","Active","English","Yes"
"Walgreens","VI,US,PR","11999086","Claritin Allergy Relief $34.99 w/ code ALLERGY10","Claritin Allergy Relief $34.99 w/ code ALLERGY10","Claritin Allergy Relief $34.99 w/ code ALLERGY10","Text Link","New","New","7-Nov-2014","<a href=""http://www.tkqlhce.com/click-7195889-11999086"" target=""_top"">Claritin Allergy Relief $34.99 w/ code ALLERGY10</a><img src=""http://www.ftjcfx.com/image-7195889-11999086"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-12500191?target=_top&mouseover=N""></script>","http://www.dpbolvw.net/click-7195889-11999086","Coupon","ALLERGY10","8-Nov-2014","15-Nov-2014","Wellness","2568723","Active","English","Yes"
"Newegg.com","US","11998506","Mobile Offer: Nexus 7 FHD 7"" 16GB Tablet PC (Second Generation) - $179.99 w/$20 off code AFNJ4558 + Free Shipping at Newegg.com, exp 11/12","Mobile Offer: Nexus 7 FHD 7"" 16GB Tablet PC (Second Generation) - $179.99 w/$20 off code AFNJ4558 + Free Shipping at Newegg.com, exp 11/12","neweg.com, newegg.com, newegg, new, egg, new egg","Text Link","New","New","7-Nov-2014","<a href=""http://www.tkqlhce.com/click-7195889-11998506"" target=""_top"">Mobile Offer: Nexus 7 FHD 7"" 16GB Tablet PC (Second Generation) - $179.99 w/$20 off code AFNJ4558 + Free Shipping at Newegg.com, exp 11/12</a><img src=""http://www.ftjcfx.com/image-7195889-11998506"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-12500196?target=_top&mouseover=N""></script>","http://www.anrdoezrs.net/click-7195889-11998506","Coupon","AFNJ4558","10-Nov-2014","12-Nov-2014","Consumer Electronics","1807847","Active","English","Yes"
"Newegg.com","US","11998507","Mobile Offer: LaCie Rugged Mini 2TB USB 3.0 2.5"" Hard Drive - External 9000298 Orange - $171.99 w/$8 off code AFNJ4565 + Free Shipping at Newegg.com, exp 11/12","Mobile Offer: LaCie Rugged Mini 2TB USB 3.0 2.5"" Hard Drive - External 9000298 Orange - $171.99 w/$8 off code AFNJ4565 + Free Shipping at Newegg.com, exp 11/12","neweg.com, newegg.com, newegg, new, egg, new egg","Text Link","New","New","7-Nov-2014","<a href=""http://www.tkqlhce.com/click-7195889-11998507"" target=""_top"">Mobile Offer: LaCie Rugged Mini 2TB USB 3.0 2.5"" Hard Drive - External 9000298 Orange - $171.99 w/$8 off code AFNJ4565 + Free Shipping at Newegg.com, exp 11/12</a><img src=""http://www.lduhtrp.net/image-7195889-11998507"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-12500224?target=_top&mouseover=N""></script>","http://www.tkqlhce.com/click-7195889-11998507","Coupon","AFNJ4565","10-Nov-2014","12-Nov-2014","Consumer Electronics","1807847","Active","English","Yes"
"Newegg.com","US","11998508","Mobile Offer: Weiita Tactical LED Flashlight, 600LM, CREE LED - $19.99 w/$10 off code AFNJ4562 + Free Shipping at Newegg.com, exp 11/12","Mobile Offer: Weiita Tactical LED Flashlight, 600LM, CREE LED - $19.99 w/$10 off code AFNJ4562 + Free Shipping at Newegg.com, exp 11/12","neweg.com, newegg.com, newegg, new, egg, new egg","Text Link","New","New","7-Nov-2014","<a href=""http://www.kqzyfj.com/click-7195889-11998508"" target=""_top"">Mobile Offer: Weiita Tactical LED Flashlight, 600LM, CREE LED - $19.99 w/$10 off code AFNJ4562 + Free Shipping at Newegg.com, exp 11/12</a><img src=""http://www.awltovhc.com/image-7195889-11998508"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-12500197?target=_top&mouseover=N""></script>","http://www.dpbolvw.net/click-7195889-11998508","Coupon","AFNJ4562","10-Nov-2014","12-Nov-2014","Consumer Electronics","1807847","Active","English","Yes"
"Newegg.com","US","11998509","Mobile Offer: ZALMAN CNPS9900MAX-B 135mm Long life bearing CPU Cooler Blue LED - $19.99 after $20 MIR w/$5 off code AFNJ4567 + Free Shipping at Newegg.com, exp 11/12","Mobile Offer: ZALMAN CNPS9900MAX-B 135mm Long life bearing CPU Cooler Blue LED - $19.99 after $20 MIR w/$5 off code AFNJ4567 + Free Shipping at Newegg.com, exp 11/12","neweg.com, newegg.com, newegg, new, egg, new egg","Text Link","New","New","7-Nov-2014","<a href=""http://www.kqzyfj.com/click-7195889-11998509"" target=""_top"">Mobile Offer: ZALMAN CNPS9900MAX-B 135mm Long life bearing CPU Cooler Blue LED - $19.99 after $20 MIR w/$5 off code AFNJ4567 + Free Shipping at Newegg.com, exp 11/12</a><img src=""http://www.tqlkg.com/image-7195889-11998509"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-12500198?target=_top&mouseover=N""></script>","http://www.tkqlhce.com/click-7195889-11998509","Coupon","AFNJ4567","10-Nov-2014","12-Nov-2014","Consumer Electronics","1807847","Active","English","Yes"
"Newegg.com","US","11998511","Mobile Offer: P3 Kill A Watt Electricity Load Meter and Monitor - $15.99 w/$3 off code AFNJ4568 only at Newegg.com, exp 11/12","Mobile Offer: P3 Kill A Watt Electricity Load Meter and Monitor - $15.99 w/$3 off code AFNJ4568 only at Newegg.com, exp 11/12","neweg.com, newegg.com, newegg, new, egg, new egg","Text Link","New","New","7-Nov-2014","<a href=""http://www.jdoqocy.com/click-7195889-11998511"" target=""_top"">Mobile Offer: P3 Kill A Watt Electricity Load Meter and Monitor - $15.99 w/$3 off code AFNJ4568 only at Newegg.com, exp 11/12</a><img src=""http://www.tqlkg.com/image-7195889-11998511"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-12500199?target=_top&mouseover=N""></script>","http://www.jdoqocy.com/click-7195889-11998511","Coupon","AFNJ4568","10-Nov-2014","12-Nov-2014","Consumer Electronics","1807847","Active","English","Yes"
"Newegg.com","US","11998512","Mobile Offer: Cuisinart 77-7 7-Piece Chef's Classic Cookware Set Silver - $74.95 w/$25 off code AFNJ4557 + Free Shipping at Newegg.com, exp 11/12","Mobile Offer: Cuisinart 77-7 7-Piece Chef's Classic Cookware Set Silver - $74.95 w/$25 off code AFNJ4557 + Free Shipping at Newegg.com, exp 11/12","neweg.com, newegg.com, newegg, new, egg, new egg","Text Link","New","New","7-Nov-2014","<a href=""http://www.anrdoezrs.net/click-7195889-11998512"" target=""_top"">Mobile Offer: Cuisinart 77-7 7-Piece Chef's Classic Cookware Set Silver - $74.95 w/$25 off code AFNJ4557 + Free Shipping at Newegg.com, exp 11/12</a><img src=""http://www.awltovhc.com/image-7195889-11998512"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-12500200?target=_top&mouseover=N""></script>","http://www.tkqlhce.com/click-7195889-11998512","Coupon","AFNJ4557","10-Nov-2014","12-Nov-2014","Consumer Electronics","1807847","Active","English","Yes"
"Newegg.com","US","11998515","Mobile Offer: Refurbished: Hisense Sero 7 PRO M470BSA 7"" Touchscreen Android Tablet, 8GB Internal Storage - $69.99 w/$20 off code AFNJ4559 + Free Shipping at Newegg.com, exp 11/12","Mobile Offer: Refurbished: Hisense Sero 7 PRO M470BSA 7"" Touchscreen Android Tablet, 8GB Internal Storage - $69.99 w/$20 off code AFNJ4559 + Free Shipping at Newegg.com, exp 11/12","neweg.com, newegg.com, newegg, new, egg, new egg","Text Link","New","New","7-Nov-2014","<a href=""http://www.tkqlhce.com/click-7195889-11998515"" target=""_top"">Mobile Offer: Refurbished: Hisense Sero 7 PRO M470BSA 7"" Touchscreen Android Tablet, 8GB Internal Storage - $69.99 w/$20 off code AFNJ4559 + Free Shipping at Newegg.com, exp 11/12</a><img src=""http://www.ftjcfx.com/image-7195889-11998515"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-12500201?target=_top&mouseover=N""></script>","http://www.tkqlhce.com/click-7195889-11998515","Coupon","AFNJ4559","10-Nov-2014","12-Nov-2014","Consumer Electronics","1807847","Active","English","Yes"
"Newegg.com","US","11998516","Mobile Offer: Targus APB25US Backup battery for smartphones - $8.99 w/$6 off code AFNJ4566 + Free Shipping at Newegg.com, exp 11/12","Mobile Offer: Targus APB25US Backup battery for smartphones - $8.99 w/$6 off code AFNJ4566 + Free Shipping at Newegg.com, exp 11/12","neweg.com, newegg.com, newegg, new, egg, new egg","Text Link","New","New","7-Nov-2014","<a href=""http://www.dpbolvw.net/click-7195889-11998516"" target=""_top"">Mobile Offer: Targus APB25US Backup battery for smartphones - $8.99 w/$6 off code AFNJ4566 + Free Shipping at Newegg.com, exp 11/12</a><img src=""http://www.tqlkg.com/image-7195889-11998516"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-12500202?target=_top&mouseover=N""></script>","http://www.dpbolvw.net/click-7195889-11998516","Coupon","AFNJ4566","10-Nov-2014","12-Nov-2014","Consumer Electronics","1807847","Active","English","Yes"
"Newegg.com","US","11998517","Mobile Offer: Scosche lobeDOPE Full Spectrum On-Ear Headphones - Black - SHP400-BK - $9.95 w/$10 off code AFNJ4560 + Free Shipping at Newegg.com, exp 11/12","Mobile Offer: Scosche lobeDOPE Full Spectrum On-Ear Headphones - Black - SHP400-BK - $9.95 w/$10 off code AFNJ4560 + Free Shipping at Newegg.com, exp 11/12","neweg.com, newegg.com, newegg, new, egg, new egg","Text Link","New","New","7-Nov-2014","<a href=""http://www.jdoqocy.com/click-7195889-11998517"" target=""_top"">Mobile Offer: Scosche lobeDOPE Full Spectrum On-Ear Headphones - Black - SHP400-BK - $9.95 w/$10 off code AFNJ4560 + Free Shipping at Newegg.com, exp 11/12</a><img src=""http://www.awltovhc.com/image-7195889-11998517"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-12500203?target=_top&mouseover=N""></script>","http://www.kqzyfj.com/click-7195889-11998517","Coupon","AFNJ4560","10-Nov-2014","12-Nov-2014","Consumer Electronics","1807847","Active","English","Yes"
"Newegg.com","US","11998522","Mobile Offer: APC Smart-UPS SMT1500 1440VA 1000 Watts 8 Outlets UPS - $449.99 w/$10 off code AFNJ4563 + Free Shipping at Newegg.com, exp 11/12","Mobile Offer: APC Smart-UPS SMT1500 1440VA 1000 Watts 8 Outlets UPS - $449.99 w/$10 off code AFNJ4563 + Free Shipping at Newegg.com, exp 11/12","neweg.com, newegg.com, newegg, new, egg, new egg","Text Link","New","New","7-Nov-2014","<a href=""http://www.dpbolvw.net/click-7195889-11998522"" target=""_top"">Mobile Offer: APC Smart-UPS SMT1500 1440VA 1000 Watts 8 Outlets UPS - $449.99 w/$10 off code AFNJ4563 + Free Shipping at Newegg.com, exp 11/12</a><img src=""http://www.tqlkg.com/image-7195889-11998522"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-12500204?target=_top&mouseover=N""></script>","http://www.dpbolvw.net/click-7195889-11998522","Coupon","AFNJ4563","10-Nov-2014","12-Nov-2014","Consumer Electronics","1807847","Active","English","Yes"
"Newegg.com","US","11998523","Mobile Offer: Cuisinart Stainless Steel Tritan 32oz blender jar, 8oz chopping cup, four 16oz travel cups - $59.95 w/$10 off code AFNJ4561 + Free Shipping at Newegg.com, exp 11/12","Mobile Offer: Cuisinart Stainless Steel Tritan 32oz blender jar, 8oz chopping cup, four 16oz travel cups - $59.95 w/$10 off code AFNJ4561 + Free Shipping at Newegg.com, exp 11/12","neweg.com, newegg.com, newegg, new, egg, new egg","Text Link","New","New","7-Nov-2014","<a href=""http://www.kqzyfj.com/click-7195889-11998523"" target=""_top"">Mobile Offer: Cuisinart Stainless Steel Tritan 32oz blender jar, 8oz chopping cup, four 16oz travel cups - $59.95 w/$10 off code AFNJ4561 + Free Shipping at Newegg.com, exp 11/12</a><img src=""http://www.ftjcfx.com/image-7195889-11998523"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-12500205?target=_top&mouseover=N""></script>","http://www.anrdoezrs.net/click-7195889-11998523","Coupon","AFNJ4561","10-Nov-2014","12-Nov-2014","Consumer Electronics","1807847","Active","English","Yes"
"Newegg.com","US","11998524","Mobile Offer: Refurbished: CORSAIR Hydro Series H80i CW-9060008-WW/RF Water Cooler - $44.99 w/$25 off code AFNJ4556 + Free Shipping at Newegg.com, exp 11/12","Mobile Offer: Refurbished: CORSAIR Hydro Series H80i CW-9060008-WW/RF Water Cooler - $44.99 w/$25 off code AFNJ4556 + Free Shipping at Newegg.com, exp 11/12","neweg.com, newegg.com, newegg, new, egg, new egg","Text Link","New","New","7-Nov-2014","<a href=""http://www.kqzyfj.com/click-7195889-11998524"" target=""_top"">Mobile Offer: Refurbished: CORSAIR Hydro Series H80i CW-9060008-WW/RF Water Cooler - $44.99 w/$25 off code AFNJ4556 + Free Shipping at Newegg.com, exp 11/12</a><img src=""http://www.lduhtrp.net/image-7195889-11998524"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-12500206?target=_top&mouseover=N""></script>","http://www.jdoqocy.com/click-7195889-11998524","Coupon","AFNJ4556","10-Nov-2014","12-Nov-2014","Consumer Electronics","1807847","Active","English","Yes"
"Newegg.com","US","11998525","Mobile Offer: Kensington Black KeyCover Thin Hard Shell Bluetooth Keyboard Case for iPad Air - $14.99 w/$9.95 off code AFNJ4564 + Free Shipping at Newegg.com, exp 11/12","Mobile Offer: Kensington Black KeyCover Thin Hard Shell Bluetooth Keyboard Case for iPad Air - $14.99 w/$9.95 off code AFNJ4564 + Free Shipping at Newegg.com, exp 11/12","neweg.com, newegg.com, newegg, new, egg, new egg","Text Link","New","New","7-Nov-2014","<a href=""http://www.kqzyfj.com/click-7195889-11998525"" target=""_top"">Mobile Offer: Kensington Black KeyCover Thin Hard Shell Bluetooth Keyboard Case for iPad Air - $14.99 w/$9.95 off code AFNJ4564 + Free Shipping at Newegg.com, exp 11/12</a><img src=""http://www.lduhtrp.net/image-7195889-11998525"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-12500207?target=_top&mouseover=N""></script>","http://www.dpbolvw.net/click-7195889-11998525","Coupon","AFNJ4564","10-Nov-2014","12-Nov-2014","Consumer Electronics","1807847","Active","English","Yes"
