"ADVERTISER","SERVICEABLE AREA","LINK ID","NAME","DESCRIPTION","KEYWORDS","LINK TYPE","THREE MONTH EPC","SEVEN DAY EPC","LAST UDPATED","HTML LINKS","JAVASCRIPT LINKS","CLICK URL","PROMOTION TYPE","COUPON CODE","PROMOTIONAL DATE","PROMOTIONAL END DATE","CATEGORY","ADV_CID","RELATIONSHIP STATUS","LANGUAGE","MOBILE OPTIMIZED"
"1800Mattress","US","11981806","Save up to $200 on the Hottest Hybrid Mattress - the PosturePedic Hybrid at 1800Mattress.com!","Save up to $200 on the Hottest Hybrid Mattress - the PosturePedic Hybrid at 1800Mattress.com!","1800 Mattress, 1800mattress.com, bedding, home decor, discount beds, discount bedding, twin beds, full beds, queen beds, king beds, california king beds, twin, full, queen, king, california king, Sealy, Serta, Simmons, Stearns and Foster, Tempur Pedic, King Koil, sheets, pillows, comforters, firm, pillow top, cushion firm, ultra plush, mattress, mattress only, box spring, bed set, bed sets","Text Link","New","New","13-Nov-2014","<a href=""http://www.kqzyfj.com/click-7195889-11981806"" target=""_top"">Save up to $200 on the Hottest Hybrid Mattress - the PosturePedic Hybrid at 1800Mattress.com!</a><img src=""http://www.awltovhc.com/image-7195889-11981806"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-12247905?target=_top&mouseover=N""></script>","http://www.dpbolvw.net/click-7195889-11981806","Sale/Discount","","22-Oct-2014","30-Nov-2014","Bed & Bath","4323549","Active","English","Yes"
"1800Mattress","US","11930543","Get a Free Boxspring with purchase of a mattress from the 1800Mattress.com Collection. Sets start at only $199.99!","Get a Free Boxspring with purchase of a mattress from the 1800Mattress.com Collection. Sets start at only $199.99!","800 Mattress, 1800mattress.com, bedding, home decor, discount beds, discount bedding, twin beds, full beds, queen beds, king beds, california king beds, twin, full, queen, king, california king, Sealy, Serta, Simmons, Stearns and Foster, Tempur Pedic, King Koil, sheets, pillows, comforters, firm, pillow top, cushion firm, ultra plush, mattress, mattress only, box spring, bed set, bed sets, beddin","Text Link","","","13-Nov-2014","<a href=""http://www.anrdoezrs.net/click-7195889-11930543"" target=""_top"">Get a Free Boxspring with purchase of a mattress from the 1800Mattress.com Collection. Sets start at only $199.99!</a><img src=""http://www.awltovhc.com/image-7195889-11930543"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-12401390?target=_top&mouseover=N""></script>","http://www.dpbolvw.net/click-7195889-11930543","Sale/Discount","","15-Sep-2014","30-Nov-2014","Bed & Bath","4323549","Active","English","Yes"
"1800Mattress","US","11962192","Save up to $500 on a Tempur-pedic Mattress + Adjustable Base from 1800Mattress.com!","Save up to $500 on a Tempur-pedic Mattress + Adjustable Base from 1800Mattress.com!","800 Mattress, 1800mattress.com, bedding, home decor, discount beds, discount bedding, twin beds, full beds, queen beds, king beds, california king beds, twin, full, queen, king, california king, Sealy, Serta, Simmons, Stearns and Foster, Tempur Pedic, King Koil, sheets, pillows, comforters, firm, pillow top, cushion firm, ultra plush, mattress, mattress only, box spring, bed set, bed sets, bedding","Text Link","","","13-Nov-2014","<a href=""http://www.jdoqocy.com/click-7195889-11962192"" target=""_top"">Save up to $500 on a Tempur-pedic Mattress + Adjustable Base from 1800Mattress.com!</a><img src=""http://www.tqlkg.com/image-7195889-11962192"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-12401391?target=_top&mouseover=N""></script>","http://www.kqzyfj.com/click-7195889-11962192","Sale/Discount","","1-Oct-2014","30-Nov-2014","Bed & Bath","4323549","Active","English","Yes"
"2Modern.com","US,CA","12004254","Modloft 20% Off Sale","<link>Modloft 20% Off Sale</link>","Modloft, Modloft sale, modern furniture, 2Modern, 2Modern sale, beds","Banner","New","New","12-Nov-2014","<a href=""http://www.tkqlhce.com/click-7195889-12004254"" target=""_top""> <img src=""http://www.awltovhc.com/image-7195889-12004254"" width=""728"" height=""90"" alt=""Modloft 20% Off Sale"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-12620069?target=_top&mouseover=N""></script>","http://www.jdoqocy.com/click-7195889-12004254","Sale/Discount","","12-Nov-2014","18-Nov-2014","Furniture","3685563","Active","English","No"
"2Modern.com","US,CA","12004253","Modloft 20% Off Sale","<link>Modloft 20% Off Sale</link>","Modloft, Modloft sale, modern furniture, 2Modern, 2Modern sale","Banner","New","New","12-Nov-2014","<a href=""http://www.dpbolvw.net/click-7195889-12004253"" target=""_top""> <img src=""http://www.tqlkg.com/image-7195889-12004253"" width=""160"" height=""160"" alt=""Modloft 20% Off Sale"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-12620070?target=_top&mouseover=N""></script>","http://www.kqzyfj.com/click-7195889-12004253","Sale/Discount","","12-Nov-2014","18-Nov-2014","Furniture","3685563","Active","English","No"
"2Modern.com","US,CA","12004252","Modloft 20% Off Sale","<link>Modloft 20% Off Sale</link>","Modloft, Modloft sale, modern furniture, 2Modern,","Banner","New","New","12-Nov-2014","<a href=""http://www.dpbolvw.net/click-7195889-12004252"" target=""_top""> <img src=""http://www.tqlkg.com/image-7195889-12004252"" width=""250"" height=""250"" alt=""Modloft 20% Off Sale"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-12620071?target=_top&mouseover=N""></script>","http://www.kqzyfj.com/click-7195889-12004252","Sale/Discount","","12-Nov-2014","18-Nov-2014","Furniture","3685563","Active","English","No"
"1800Mattress","US","11959816","Save 10% on Orders at 1800Mattress.com!  No Minimum Purchase Required Use Code 1800MATT10FALL!","Save 10% on Orders at 1800Mattress.com!  No Minimum Purchase Required Use Code 1800MATT10FALL!","1800 Mattress, 1800mattress.com, bedding, home decor, discount beds, discount bedding, twin beds, full beds, queen beds, king beds, california king beds, twin, full, queen, king, california king, Sealy, Serta, Simmons, Stearns and Foster, Tempur Pedic, King Koil, sheets, pillows, comforters, firm, pillow top, cushion firm, ultra plush, mattress, mattress only, box spring, bed set, bed sets","Text Link","","$213.32 USD","11-Nov-2014","<a href=""http://www.kqzyfj.com/click-7195889-11959816"" target=""_top"">Save 10% on Orders at 1800Mattress.com!  No Minimum Purchase Required Use Code 1800MATT10FALL!</a><img src=""http://www.lduhtrp.net/image-7195889-11959816"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-12247909?target=_top&mouseover=N""></script>","http://www.tkqlhce.com/click-7195889-11959816","Coupon","1800MATT10FALL","30-Sep-2014","30-Nov-2014","Bed & Bath","4323549","Active","English","Yes"
"Abe's of Maine","US","12001218","Sony Cyber-shot DSC-HX300 Digital Camera, 20.4 Megapixel, 50x Optical Zoom","Purchase a Sony Cyber-shot DSC-HX300 Digital Camera, 20.4 Megapixel, 50x Optical Zoom for $339 + FREE Shipping! Loyalty10","Sony, EOS, Rebel, Cyber-shot, SLR, DSLR, Camera, Photography, Digital, Lens, Point and Shoot","Text Link","New","New","11-Nov-2014","<a href=""http://www.tkqlhce.com/click-7195889-12001218"" target=""_top"">Purchase a Sony Cyber-shot DSC-HX300 Digital Camera, 20.4 Megapixel, 50x Optical Zoom for $339 + FREE Shipping! Loyalty10</a><img src=""http://www.awltovhc.com/image-7195889-12001218"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-12620072?target=_top&mouseover=N""></script>","http://www.dpbolvw.net/click-7195889-12001218","Sale/Discount","","11-Nov-2014","10-Dec-2014","Consumer Electronics","2298871","Active","English","No"
"Abe's of Maine","US","12001219","Nikon AF-S DX NIKKOR 18-200mm f/3.5-5.6G ED VR II Lens","Purchase a Nikon AF-S DX NIKKOR 18-200mm f/3.5-5.6G ED VR II Lens for $430 + FREE Shipping! Loyalty15","Nikon, Nikkor, EOS, Rebel, XA20, SLR, DSLR, Camera, Photography, Digital, Lens","Text Link","New","New","11-Nov-2014","<a href=""http://www.kqzyfj.com/click-7195889-12001219"" target=""_top"">Purchase a Nikon AF-S DX NIKKOR 18-200mm f/3.5-5.6G ED VR II Lens for $430 + FREE Shipping! Loyalty15</a><img src=""http://www.lduhtrp.net/image-7195889-12001219"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-12620073?target=_top&mouseover=N""></script>","http://www.kqzyfj.com/click-7195889-12001219","Sale/Discount","","11-Nov-2014","10-Dec-2014","Consumer Electronics","2298871","Active","English","No"
"Abe's of Maine","US","12001222","Canon EOS Rebel SL1 DSLR Camera with EF-S 18-55mm f/3.5-5.6 IS STM Lens","Purchase a Canon EOS Rebel SL1 DSLR Camera with EF-S 18-55mm f/3.5-5.6 IS STM Lens for $484 + FREE Shipping! Loyalty15","Canon, EOS, Rebel, SL1, SLR, DSLR, Camera, Photography, Digital, Lens","Text Link","New","$0.00 USD","11-Nov-2014","<a href=""http://www.dpbolvw.net/click-7195889-12001222"" target=""_top"">Purchase a Canon EOS Rebel SL1 DSLR Camera with EF-S 18-55mm f/3.5-5.6 IS STM Lens for $484 + FREE Shipping! Loyalty15</a><img src=""http://www.awltovhc.com/image-7195889-12001222"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-12620074?target=_top&mouseover=N""></script>","http://www.dpbolvw.net/click-7195889-12001222","Sale/Discount","","11-Nov-2014","10-Dec-2014","Consumer Electronics","2298871","Active","English","No"
"Abe's of Maine","US","12001223","Canon XA20 Professional Camcorder","Purchase a Canon XA20 Professional Camcorder for $1654 + FREE Shipping! Loyalty15","Canon, Camcorder, EOS, Rebel, XA20, SLR, DSLR, Camera, Photography, Digital, Lens","Text Link","New","New","11-Nov-2014","<a href=""http://www.dpbolvw.net/click-7195889-12001223"" target=""_top"">Purchase a Canon XA20 Professional Camcorder for $1654 + FREE Shipping! Loyalty15</a><img src=""http://www.lduhtrp.net/image-7195889-12001223"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-12620075?target=_top&mouseover=N""></script>","http://www.tkqlhce.com/click-7195889-12001223","Sale/Discount","","11-Nov-2014","10-Dec-2014","Consumer Electronics","2298871","Active","English","No"
"Abe's of Maine","US","12001220","Nikon 55-200mm f/4.0-5.6G ED AF-S VR DX Nikkor Zoom Lense with Image Stabilization","Purchase a Nikon 55-200mm f/4.0-5.6G ED AF-S VR DX Nikkor Zoom Lense with Image Stabilization for $143 + FREE Shipping! Abesaves5","Nikon, Nikkor, EOS, Rebel, XA20, SLR, DSLR, Camera, Photography, Digital, Lens","Text Link","New","New","11-Nov-2014","<a href=""http://www.jdoqocy.com/click-7195889-12001220"" target=""_top"">Purchase a Nikon 55-200mm f/4.0-5.6G ED AF-S VR DX Nikkor Zoom Lense with Image Stabilization for $143 + FREE Shipping! Abesaves5</a><img src=""http://www.ftjcfx.com/image-7195889-12001220"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-12620076?target=_top&mouseover=N""></script>","http://www.dpbolvw.net/click-7195889-12001220","Sale/Discount","","11-Nov-2014","10-Dec-2014","Consumer Electronics","2298871","Active","English","No"
"Abe's of Maine","US","12001221","Nikon D90 D-SLR Camera with 18-105mm DX VR Lens","Purchase a Nikon D90 D-SLR Camera with 18-105mm DX VR Lens for $684 + FREE Shipping! Loyalty15","Nikon, Nikkor, EOS, Rebel, D90, SLR, DSLR, Camera, Photography, Digital, Lens","Text Link","New","New","11-Nov-2014","<a href=""http://www.anrdoezrs.net/click-7195889-12001221"" target=""_top"">Purchase a Nikon D90 D-SLR Camera with 18-105mm DX VR Lens for $684 + FREE Shipping! Loyalty15</a><img src=""http://www.lduhtrp.net/image-7195889-12001221"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-12620077?target=_top&mouseover=N""></script>","http://www.jdoqocy.com/click-7195889-12001221","Sale/Discount","","11-Nov-2014","10-Dec-2014","Consumer Electronics","2298871","Active","English","No"
"1800Mattress","US","11998231","Save 20% Off Orders of $599+ with code WOW20 at 1800Mattress.com! ","Save 20% Off Orders of $599+ with code WOW20 at 1800Mattress.com! Some Exclusions Apply","1800 Mattress, 1800mattress.com, bedding, home decor, discount beds, discount bedding, twin beds, full beds, queen beds, king beds, california king beds, twin, full, queen, king, california king, Sealy, Serta, Simmons, Stearns and Foster, Tempur Pedic, King Koil, sheets, pillows, comforters, firm, pillow top, cushion firm, ultra plush, mattress, mattress only, box spring, bed set, bed sets","Text Link","New","$100.24 USD","7-Nov-2014","<a href=""http://www.anrdoezrs.net/click-7195889-11998231"" target=""_top"">Save 20% Off Orders of $599+ with code WOW20 at 1800Mattress.com! </a><img src=""http://www.awltovhc.com/image-7195889-11998231"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-12457425?target=_top&mouseover=N""></script>","http://www.anrdoezrs.net/click-7195889-11998231","Coupon","WOW20","30-Sep-2014","30-Nov-2014","Bed & Bath","4323549","Active","English","Yes"
"Abe's of Maine","US","11997354","Canon EF 24-70mm f/2.8L II USM Zoom Lens","Purchase a Canon EF 24-70mm f/2.8L II USM Zoom Lens for $1729 + FREE Shipping!","Canon, EOS, Rebel, 6D, SLR, DSLR, Camera, Photography, Digital, Lens, Teleconverter","Text Link","New","New","6-Nov-2014","<a href=""http://www.kqzyfj.com/click-7195889-11997354"" target=""_top"">Purchase a Canon EF 24-70mm f/2.8L II USM Zoom Lens for $1729 + FREE Shipping!</a><img src=""http://www.lduhtrp.net/image-7195889-11997354"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-12620078?target=_top&mouseover=N""></script>","http://www.dpbolvw.net/click-7195889-11997354","Sale/Discount","","6-Nov-2014","5-Dec-2014","Consumer Electronics","2298871","Active","English","No"
"Abe's of Maine","US","11997355","Samsung UN55F8000 55"" LED 8000 Series Smart TV","Purchase a Samsung UN55F8000 55"" LED 8000 Series Smart TV for $1199 + a FREE Wall Mount + FREE Shipping!","Samsung, TV, Television, LED, LCD, Plasma, 3D, Flat Panel, Flat Screen, HDTV","Text Link","New","New","6-Nov-2014","<a href=""http://www.jdoqocy.com/click-7195889-11997355"" target=""_top"">Purchase a Samsung UN55F8000 55"" LED 8000 Series Smart TV for $1199 + a FREE Wall Mount + FREE Shipping!</a><img src=""http://www.ftjcfx.com/image-7195889-11997355"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-12620079?target=_top&mouseover=N""></script>","http://www.kqzyfj.com/click-7195889-11997355","Sale/Discount","","6-Nov-2014","5-Dec-2014","Consumer Electronics","2298871","Active","English","No"
"Abe's of Maine","US","11997356","Canon 1.4X EF Extender III Teleconverter","Purchase a Canon 1.4X EF Extender III Teleconverter for $422 + FREE Shipping!","Canon, EOS, Rebel, 1DC, SLR, DSLR, Camera, Photography, Digital, Lens, Teleconverter","Text Link","New","New","6-Nov-2014","<a href=""http://www.anrdoezrs.net/click-7195889-11997356"" target=""_top"">Purchase a Canon 1.4X EF Extender III Teleconverter for $422 + FREE Shipping!</a><img src=""http://www.lduhtrp.net/image-7195889-11997356"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-12620080?target=_top&mouseover=N""></script>","http://www.tkqlhce.com/click-7195889-11997356","Sale/Discount","","6-Nov-2014","5-Dec-2014","Consumer Electronics","2298871","Active","English","No"
"Abe's of Maine","US","11997357","Samsung UN55F7100 55"" Class LED 7100 Series Smart TV","Purchase a Samsung UN55F7100 55"" Class LED 7100 Series Smart TV for $1074.99 + a FREE Wall Mount + FREE Shipping!","Samsung, TV, Television, LED, LCD, Plasma, 3D, Flat Panel, Flat Screen, HDTV","Text Link","New","New","6-Nov-2014","<a href=""http://www.tkqlhce.com/click-7195889-11997357"" target=""_top"">Purchase a Samsung UN55F7100 55"" Class LED 7100 Series Smart TV for $1074.99 + a FREE Wall Mount + FREE Shipping!</a><img src=""http://www.ftjcfx.com/image-7195889-11997357"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-12620081?target=_top&mouseover=N""></script>","http://www.kqzyfj.com/click-7195889-11997357","Sale/Discount","","6-Nov-2014","5-Dec-2014","Consumer Electronics","2298871","Active","English","No"
