Program ID,Program Name,Product ID,Name,Active Date,Expire Date,Coupon Code,Coupon Restrictions,Payout,Allows Deeplinking,Link Code,Created
156874,"Bliss World, LLC",1120843,Free Travel Beauty Case with Purchase (a $160 Value)!,2/26/2015,3/31/2015,AWAKENLM,On Orders of $300 or More,The payout ranges between 4.17% and 10% depending on the sale (excluding gift cards).,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1120843&fot=9999&foc=0,8/30/2014 1:00
156874,"Bliss World, LLC",1120843,Free Travel Beauty Case with Purchase (a $160 Value)!,2/26/2015,3/31/2015,GIRLSNIGHT15,On Orders of $100 or More,The payout ranges between 4.17% and 10% depending on the sale (excluding gift cards).,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1120843&fot=9999&foc=0,8/30/2014 1:00
156874,"Bliss World, LLC",1120843,Free Travel Beauty Case with Purchase (a $160 Value)!,2/26/2015,3/31/2015,LABORDAY,,The payout ranges between 4.17% and 10% depending on the sale (excluding gift cards).,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1120843&fot=9999&foc=0,8/30/2014 1:00
156874,"Bliss World, LLC",1120843,Free Travel Beauty Case with Purchase (a $160 Value)!,2/26/2015,3/31/2015,AWAKENLM,On Orders of $300 or More,The payout ranges between 4.17% and 10% depending on the sale (excluding gift cards).,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1120843&fot=9999&foc=0,8/30/2014 1:00
156874,"Bliss World, LLC",1120843,Free Travel Beauty Case with Purchase (a $160 Value)!,2/26/2015,3/31/2015,GIRLSNIGHT15,On Orders of $100 or More,The payout ranges between 4.17% and 10% depending on the sale (excluding gift cards).,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1120843&fot=9999&foc=0,8/30/2014 1:00
156874,"Bliss World, LLC",1120843,Free Travel Beauty Case with Purchase (a $160 Value)!,2/26/2015,3/31/2015,LABORDAY,,The payout ranges between 4.17% and 10% depending on the sale (excluding gift cards).,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1120843&fot=9999&foc=0,8/30/2014 1:00
156874,"Bliss World, LLC",1120843,Free Travel Beauty Case with Purchase (a $160 Value)!,2/26/2015,3/31/2015,AWAKENLM,On Orders of $300 or More,The payout ranges between 4.17% and 10% depending on the sale (excluding gift cards).,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1120843&fot=9999&foc=0,8/30/2014 1:00
156874,"Bliss World, LLC",1120843,Free Travel Beauty Case with Purchase (a $160 Value)!,2/26/2015,3/31/2015,GIRLSNIGHT15,On Orders of $100 or More,The payout ranges between 4.17% and 10% depending on the sale (excluding gift cards).,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1120843&fot=9999&foc=0,8/30/2014 1:00
156874,"Bliss World, LLC",1120843,Free Travel Beauty Case with Purchase (a $160 Value)!,2/26/2015,3/31/2015,LABORDAY,,The payout ranges between 4.17% and 10% depending on the sale (excluding gift cards).,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1120843&fot=9999&foc=0,8/30/2014 1:00
156874,"Bliss World, LLC",1120843,Free Travel Beauty Case with Purchase (a $160 Value)!,2/26/2015,3/31/2015,AWAKENLM,On Orders of $300 or More,The payout ranges between 4.17% and 10% depending on the sale (excluding gift cards).,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1120843&fot=9999&foc=0,8/30/2014 1:00
156874,"Bliss World, LLC",1120843,Free Travel Beauty Case with Purchase (a $160 Value)!,2/26/2015,3/31/2015,GIRLSNIGHT15,On Orders of $100 or More,The payout ranges between 4.17% and 10% depending on the sale (excluding gift cards).,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1120843&fot=9999&foc=0,8/30/2014 1:00
156874,"Bliss World, LLC",1120843,Free Travel Beauty Case with Purchase (a $160 Value)!,2/26/2015,3/31/2015,LABORDAY,,The payout ranges between 4.17% and 10% depending on the sale (excluding gift cards).,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1120843&fot=9999&foc=0,8/30/2014 1:00
156874,"Bliss World, LLC",1120843,Free Travel Beauty Case with Purchase (a $160 Value)!,2/26/2015,3/31/2015,AWAKENLM,On Orders of $300 or More,The payout ranges between 4.17% and 10% depending on the sale (excluding gift cards).,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1120843&fot=9999&foc=0,8/30/2014 1:00
156874,"Bliss World, LLC",1120843,Free Travel Beauty Case with Purchase (a $160 Value)!,2/26/2015,3/31/2015,GIRLSNIGHT15,On Orders of $100 or More,The payout ranges between 4.17% and 10% depending on the sale (excluding gift cards).,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1120843&fot=9999&foc=0,8/30/2014 1:00
156874,"Bliss World, LLC",1120843,Free Travel Beauty Case with Purchase (a $160 Value)!,2/26/2015,3/31/2015,LABORDAY,,The payout ranges between 4.17% and 10% depending on the sale (excluding gift cards).,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1120843&fot=9999&foc=0,8/30/2014 1:00
159257,MyGofer,1120911,$15 off an order of $100,5/4/2014,3/31/2015,MEMDAY14,,The payout ranges from 1.6% to 5.6% depending on the sale.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1120911&fot=9999&foc=0,8/30/2014 1:32
159257,MyGofer,1120911,$15 off an order of $100,5/4/2014,3/31/2015,MEMDAY14,,The payout ranges from 1.6% to 5.6% depending on the sale.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1120911&fot=9999&foc=0,8/30/2014 1:32
159257,MyGofer,1120913,$10 off an order of $60,4/13/2013,3/31/2015,10OFFGOFER,,The payout ranges from 1.6% to 5.6% depending on the sale.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1120913&fot=9999&foc=0,8/30/2014 1:32
159257,MyGofer,1120913,$10 off an order of $60,4/13/2013,3/31/2015,10OFFGOFER,,The payout ranges from 1.6% to 5.6% depending on the sale.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1120913&fot=9999&foc=0,8/30/2014 1:32
159257,MyGofer,1120914,$15 off an order of $100,4/13/2013,3/31/2015,15OFFGOFER,,The payout ranges from 1.6% to 5.6% depending on the sale.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1120914&fot=9999&foc=0,8/30/2014 1:32
159257,MyGofer,1120914,$15 off an order of $100,4/13/2013,3/31/2015,15OFFGOFER,,The payout ranges from 1.6% to 5.6% depending on the sale.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1120914&fot=9999&foc=0,8/30/2014 1:32
159257,MyGofer,1120915,$5 off an order of $45,4/13/2013,3/31/2015,5OFFGOFER,,The payout ranges from 1.6% to 5.6% depending on the sale.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1120915&fot=9999&foc=0,8/30/2014 1:32
159257,MyGofer,1120915,$5 off an order of $45,4/13/2013,3/31/2015,5OFFGOFER,,The payout ranges from 1.6% to 5.6% depending on the sale.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1120915&fot=9999&foc=0,8/30/2014 1:32
157915,Teavana.com,1121201,Sip some Spring into your step with new teas and free shipping on orders $50+ at Teavana.com! 125x125,1/7/2015,6/30/2015,FALLSHIPTEA,,The payout is 8% of sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1121201&fot=9999&foc=0,8/30/2014 7:36
157915,Teavana.com,1121201,Sip some Spring into your step with new teas and free shipping on orders $50+ at Teavana.com! 125x125,1/7/2015,6/30/2015,FALLSHIPTEA,,The payout is 8% of sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1121201&fot=9999&foc=0,8/30/2014 7:36
157915,Teavana.com,1121201,Sip some Spring into your step with new teas and free shipping on orders $50+ at Teavana.com! 125x125,1/7/2015,6/30/2015,FALLSHIPTEA,,The payout is 8% of sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1121201&fot=9999&foc=0,8/30/2014 7:36
158777,Heels.com,1121392,Labor Day Sitewide Sale! Take $30 Off Orders of $100+ with code LABOR30 at Heels.com! Ends 9/3 ,,,LABOR30,,The payout is 4% for all sales (The customer must complete a purchase within our shopping cart).,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1121392&fot=9999&foc=0,8/30/2014 8:02
158777,Heels.com,1121392,Labor Day Sitewide Sale! Take $30 Off Orders of $100+ with code LABOR30 at Heels.com! Ends 9/3 ,,,LABOR30,,The payout is 4% for all sales (The customer must complete a purchase within our shopping cart).,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1121392&fot=9999&foc=0,8/30/2014 8:02
158777,Heels.com,1121392,Labor Day Sitewide Sale! Take $30 Off Orders of $100+ with code LABOR30 at Heels.com! Ends 9/3 ,,,LABOR30,,The payout is 4% for all sales (The customer must complete a purchase within our shopping cart).,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1121392&fot=9999&foc=0,8/30/2014 8:02
160925,Fila,1121824,"30% off Fila.com with code 30LDW, plus free ground shipping (100x72)",,,30LDW,,The payout is 4% on sales.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1121824&fot=9999&foc=0,8/30/2014 13:26
160925,Fila,1121824,"30% off Fila.com with code 30LDW, plus free ground shipping (100x72)",,,30LDW,,The payout is 4% on sales.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1121824&fot=9999&foc=0,8/30/2014 13:26
160925,Fila,1121824,"30% off Fila.com with code 30LDW, plus free ground shipping (100x72)",,,30LDW,,The payout is 4% on sales.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1121824&fot=9999&foc=0,8/30/2014 13:26
160925,Fila,1121825,"30% off Fila.com with code 30LDW, plus free ground shipping (728x90)",,,30LDW,,The payout is 4% on sales.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1121825&fot=9999&foc=0,8/30/2014 13:26
160925,Fila,1121825,"30% off Fila.com with code 30LDW, plus free ground shipping (728x90)",,,30LDW,,The payout is 4% on sales.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1121825&fot=9999&foc=0,8/30/2014 13:26
160925,Fila,1121825,"30% off Fila.com with code 30LDW, plus free ground shipping (728x90)",,,30LDW,,The payout is 4% on sales.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1121825&fot=9999&foc=0,8/30/2014 13:26
160925,Fila,1121826,"30% off Fila.com with code 30LDW, plus free ground shipping (120x600)",,,30LDW,,The payout is 4% on sales.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1121826&fot=9999&foc=0,8/30/2014 13:26
160925,Fila,1121826,"30% off Fila.com with code 30LDW, plus free ground shipping (120x600)",,,30LDW,,The payout is 4% on sales.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1121826&fot=9999&foc=0,8/30/2014 13:26
160925,Fila,1121826,"30% off Fila.com with code 30LDW, plus free ground shipping (120x600)",,,30LDW,,The payout is 4% on sales.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1121826&fot=9999&foc=0,8/30/2014 13:26
160925,Fila,1121827,"30% off Fila.com with code 30LDW, plus free ground shipping (300x250)",,,30LDW,,The payout is 4% on sales.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1121827&fot=9999&foc=0,8/30/2014 13:26
160925,Fila,1121827,"30% off Fila.com with code 30LDW, plus free ground shipping (300x250)",,,30LDW,,The payout is 4% on sales.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1121827&fot=9999&foc=0,8/30/2014 13:26
