Program ID,Program Name,Product ID,Name,Active Date,Expire Date,Coupon Code,Coupon Restrictions,Payout,Allows Deeplinking,Link Code,Created
158613,The Body Shop,1087664,Join the Love Your Body Program - 10% Off Most In-Store and Online Purchase!,1/27/2015,1/23/2017,MOSTWANTED,,The payout is 10% on sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1087664&fot=9999&foc=0,8/5/2014 1:02
158613,The Body Shop,1087664,Join the Love Your Body Program - 10% Off Most In-Store and Online Purchase!,1/27/2015,1/23/2017,SAVE50,,The payout is 10% on sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1087664&fot=9999&foc=0,8/5/2014 1:02
158613,The Body Shop,1087664,Join the Love Your Body Program - 10% Off Most In-Store and Online Purchase!,1/27/2015,1/23/2017,MOSTWANTED,,The payout is 10% on sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1087664&fot=9999&foc=0,8/5/2014 1:02
158613,The Body Shop,1087664,Join the Love Your Body Program - 10% Off Most In-Store and Online Purchase!,1/27/2015,1/23/2017,SAVE50,,The payout is 10% on sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1087664&fot=9999&foc=0,8/5/2014 1:02
158613,The Body Shop,1087664,Join the Love Your Body Program - 10% Off Most In-Store and Online Purchase!,1/27/2015,1/23/2017,MOSTWANTED,,The payout is 10% on sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1087664&fot=9999&foc=0,8/5/2014 1:02
158613,The Body Shop,1087664,Join the Love Your Body Program - 10% Off Most In-Store and Online Purchase!,1/27/2015,1/23/2017,SAVE50,,The payout is 10% on sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1087664&fot=9999&foc=0,8/5/2014 1:02
158613,The Body Shop,1087664,Join the Love Your Body Program - 10% Off Most In-Store and Online Purchase!,1/27/2015,1/23/2017,MOSTWANTED,,The payout is 10% on sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1087664&fot=9999&foc=0,8/5/2014 1:02
158613,The Body Shop,1087664,Join the Love Your Body Program - 10% Off Most In-Store and Online Purchase!,1/27/2015,1/23/2017,SAVE50,,The payout is 10% on sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1087664&fot=9999&foc=0,8/5/2014 1:02
158613,The Body Shop,1087664,Join the Love Your Body Program - 10% Off Most In-Store and Online Purchase!,1/27/2015,1/23/2017,MOSTWANTED,,The payout is 10% on sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1087664&fot=9999&foc=0,8/5/2014 1:02
158613,The Body Shop,1087664,Join the Love Your Body Program - 10% Off Most In-Store and Online Purchase!,1/27/2015,1/23/2017,SAVE50,,The payout is 10% on sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1087664&fot=9999&foc=0,8/5/2014 1:02
158613,The Body Shop,1087664,Join the Love Your Body Program - 10% Off Most In-Store and Online Purchase!,1/27/2015,1/23/2017,MOSTWANTED,,The payout is 10% on sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1087664&fot=9999&foc=0,8/5/2014 1:02
158613,The Body Shop,1087664,Join the Love Your Body Program - 10% Off Most In-Store and Online Purchase!,1/27/2015,1/23/2017,SAVE50,,The payout is 10% on sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1087664&fot=9999&foc=0,8/5/2014 1:02
158613,The Body Shop,1087664,Join the Love Your Body Program - 10% Off Most In-Store and Online Purchase!,1/27/2015,1/23/2017,MOSTWANTED,,The payout is 10% on sales.,TRUE,http://track.flexlinks.com/a.ashx?foid=1049250.1087664&fot=9999&foc=0,8/5/2014 1:02
