Program ID,Program Name,Product ID,Name,Active Date,Expire Date,Coupon Code,Coupon Restrictions,Payout,Allows Deeplinking,Link Code,Created
158258,LightInTheBox.com,1146313,Sinocam IP Camera - 2.0MP-P2P-WiFi + Only USD $69.99 + Free shipping + Save $5 with code: LITBSAVE5Sep  at LightInTheBox (234x60),,,LITBSAVE5Sep,,The payout is 8% of sales.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1146313&fot=9999&foc=0,9/23/2014 13:52
158258,LightInTheBox.com,1146313,Sinocam IP Camera - 2.0MP-P2P-WiFi + Only USD $69.99 + Free shipping + Save $5 with code: LITBSAVE5Sep  at LightInTheBox (234x60),,,LITBSAVE5Sep,,The payout is 8% of sales.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1146313&fot=9999&foc=0,9/23/2014 13:52
158258,LightInTheBox.com,1146313,Sinocam IP Camera - 2.0MP-P2P-WiFi + Only USD $69.99 + Free shipping + Save $5 with code: LITBSAVE5Sep  at LightInTheBox (234x60),,,LITBSAVE5Sep,,The payout is 8% of sales.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1146313&fot=9999&foc=0,9/23/2014 13:52
158258,LightInTheBox.com,1146315,Sinocam IP Camera - 2.0MP-P2P-WiFi + Only USD $69.99 + Free shipping + Save $5 with code: LITBSAVE5Sep  at LightInTheBox (250x250),,,LITBSAVE5Sep,,The payout is 8% of sales.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1146315&fot=9999&foc=0,9/23/2014 13:52
158258,LightInTheBox.com,1146315,Sinocam IP Camera - 2.0MP-P2P-WiFi + Only USD $69.99 + Free shipping + Save $5 with code: LITBSAVE5Sep  at LightInTheBox (250x250),,,LITBSAVE5Sep,,The payout is 8% of sales.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1146315&fot=9999&foc=0,9/23/2014 13:52
158258,LightInTheBox.com,1146315,Sinocam IP Camera - 2.0MP-P2P-WiFi + Only USD $69.99 + Free shipping + Save $5 with code: LITBSAVE5Sep  at LightInTheBox (250x250),,,LITBSAVE5Sep,,The payout is 8% of sales.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1146315&fot=9999&foc=0,9/23/2014 13:52
158258,LightInTheBox.com,1146316,Sinocam IP Camera - 2.0MP-P2P-WiFi + Only USD $69.99 + Free shipping + Save $5 with code: LITBSAVE5Sep  at LightInTheBox (120x600),,,LITBSAVE5Sep,,The payout is 8% of sales.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1146316&fot=9999&foc=0,9/23/2014 13:52
158258,LightInTheBox.com,1146316,Sinocam IP Camera - 2.0MP-P2P-WiFi + Only USD $69.99 + Free shipping + Save $5 with code: LITBSAVE5Sep  at LightInTheBox (120x600),,,LITBSAVE5Sep,,The payout is 8% of sales.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1146316&fot=9999&foc=0,9/23/2014 13:52
158258,LightInTheBox.com,1146316,Sinocam IP Camera - 2.0MP-P2P-WiFi + Only USD $69.99 + Free shipping + Save $5 with code: LITBSAVE5Sep  at LightInTheBox (120x600),,,LITBSAVE5Sep,,The payout is 8% of sales.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1146316&fot=9999&foc=0,9/23/2014 13:52
158258,LightInTheBox.com,1146317,Sinocam IP Camera - 2.0MP-P2P-WiFi + Only USD $69.99 + Free shipping + Save $5 with code: LITBSAVE5Sep  at LightInTheBox (300x250),,,LITBSAVE5Sep,,The payout is 8% of sales.,FALSE,http://track.flexlinks.com/a.ashx?foid=1049250.1146317&fot=9999&foc=0,9/23/2014 13:52
